time_utc,P_consumption_W,Q_raw_var,S_sum_VA,PF_magnitude,Q_abs_over_P_abs
2024-04-03 21:20:49.855000+00:00,35873.311499999996,12397.2639,37985.823300000004,0.9443868365490973,0.34558459706180183
2024-04-03 21:30:48.844000+00:00,35647.1055,12135.854,37686.8376,0.9458768039481242,0.3404443033951242
2024-04-03 21:40:48.831000+00:00,35913.803700000004,12365.0164,38013.3846,0.9447673254540983,0.3442970425324232
2024-04-03 21:50:47.814000+00:00,35826.9125,12218.783599999999,37883.569,0.9457111208291911,0.3410504212440857
2024-04-03 22:00:46.814000+00:00,35636.9506,11937.614000000001,37613.1525,0.9474598174136029,0.3349785489221966
2024-04-03 22:10:47.803000+00:00,34988.049,11917.8045,36991.7083,0.9458349075487277,0.340625008842305
2024-04-03 22:20:47.782000+00:00,34905.4076,11700.5638,36843.8723,0.9473870530161401,0.3352077687813621
2024-04-03 22:30:47.768000+00:00,35179.551,11856.367,37153.633499999996,0.9468670406085586,0.3370243980657968
2024-04-03 22:40:47.763000+00:00,35252.2485,12012.8151,37272.637,0.9457943235945447,0.34076734424472244
2024-04-03 22:50:47.752000+00:00,35538.242,12229.372800000001,37613.828299999994,0.9448185310081826,0.34411867643875016
2024-04-03 23:00:47.758000+00:00,35633.394,12468.6531,37781.933000000005,0.943133163673759,0.3499148326987881
2024-04-03 23:10:48.741000+00:00,35636.908500000005,12482.896999999999,37790.019700000004,0.9430243430119196,0.3502800193793465
2024-04-03 23:20:48.747000+00:00,35568.9297,12333.7509,37676.33440000001,0.9440655590953666,0.3467563124341073
2024-04-03 23:30:48.727000+00:00,35439.1563,12199.725999999999,37510.21,0.9447869340107667,0.34424425617604215
2024-04-03 23:40:48.714000+00:00,35572.2607,12212.4684,37640.201400000005,0.9450603178759823,0.34331437360684813
2024-04-03 23:50:48.701000+00:00,35805.327999999994,12446.9862,37938.2966,0.9437779554920763,0.34762944218804537
2024-04-04 00:00:48.688000+00:00,35974.650299999994,12673.9421,38173.194,0.9424060847515141,0.35230202362801016
2024-04-04 00:10:48.679000+00:00,35930.68,12671.723399999999,38130.5652,0.9423065147746618,0.35267140504994615
2024-04-04 00:20:48.665000+00:00,35885.3937,12658.0494,38083.135500000004,0.942290943979652,0.352735419480712
2024-04-04 00:30:48.646000+00:00,35717.292,12465.648799999999,37860.6603,0.9433879841762822,0.3490087882362414
2024-04-04 00:40:48.658000+00:00,35616.648,12320.8526,37717.576,0.9442984352971145,0.34592959449749455
2024-04-04 00:50:48.647000+00:00,35472.99,12174.3743,37534.526,0.9450762745745077,0.34320124410149805
2024-04-04 01:00:49.633000+00:00,35677.748,12321.563999999998,37775.9445,0.9444568090150599,0.34535711166523175
2024-04-04 01:10:49.612000+00:00,35494.57400000001,12242.3562,37576.402,0.9445974630567345,0.3449078216856469
2024-04-04 01:20:49.602000+00:00,35649.537,12299.0896,37741.7206,0.9445657599404728,0.3449999813461813
2024-04-04 01:30:49.578000+00:00,35571.545,12230.9788,37646.0777,0.9448937890281196,0.3438416520845525
2024-04-04 01:40:49.580000+00:00,35638.927200000006,12372.128,37755.8387,0.9439315461425575,0.34715208823681987
2024-04-04 01:50:49.548000+00:00,35693.230500000005,12378.124,37809.3145,0.9440327329922896,0.34679192179032375
2024-04-04 02:00:49.529000+00:00,35763.853,12390.3198,37879.811,0.9441402175950667,0.34644812459105
2024-04-04 02:10:50.514000+00:00,35788.467399999994,12424.599600000001,37914.425,0.943927473514368,0.34716769123228797
2024-04-04 02:20:50.557000+00:00,35722.166,12363.1798,37832.097,0.9442290761730706,0.34609266974460623
2024-04-04 02:30:50.543000+00:00,35836.4374,12468.039400000001,37974.693,0.9436926165538719,0.34791514739129736
2024-04-04 02:40:50.536000+00:00,35435.859599999996,12124.020700000001,37483.1935,0.9453799500834953,0.34213987855398326
2024-04-04 02:50:50.518000+00:00,35540.388699999996,12210.2248,37610.022,0.9449712286794195,0.3435591237638884
2024-04-04 03:00:50.493000+00:00,35546.5456,12157.3462,37599.111000000004,0.9454092039569764,0.3420120294333186
2024-04-04 03:10:51.467000+00:00,35169.28,11960.822,37177.808000000005,0.945975082769807,0.34009288788397146
2024-04-04 03:20:51.442000+00:00,35225.155,11985.8401,37238.963,0.945922017216215,0.3402636581726894
2024-04-04 03:30:51.432000+00:00,35144.4166,11930.1826,37144.888999999996,0.946144073818608,0.33946167710748115
2024-04-04 03:40:51.419000+00:00,35089.0296,11877.6809,37075.244,0.9464274759729161,0.338501264794168
2024-04-04 03:50:52.419000+00:00,35090.5074,11910.0638,37087.5873,0.9461523370650752,0.33940984848797023
2024-04-04 04:00:52.408000+00:00,35066.2875,11826.1024,37037.7983,0.9467703024885256,0.33724991275452243
2024-04-04 04:10:52.383000+00:00,35046.222,11762.9802,36998.0584,0.9472448965051636,0.33564189030132835
2024-04-04 04:20:52.368000+00:00,35538.019,12250.235,37621.5116,0.9446196468086626,0.34470787468485514
2024-04-04 04:30:52.342000+00:00,35647.0146,12449.151399999999,37789.456999999995,0.9433058167520112,0.34923405338970515
2024-04-04 04:40:53.313000+00:00,35612.748999999996,12430.3437,37751.237,0.9433531674736909,0.3490419596645011
2024-04-04 04:50:53.306000+00:00,35561.3364,12448.1031,37708.051,0.9430701257935606,0.3500459870231424
2024-04-04 05:00:53.312000+00:00,35591.0127,12282.4154,37681.7326,0.9445163543249601,0.3450987895042391
2024-04-04 05:10:53.294000+00:00,34827.6275,11573.157299999999,36731.043,0.9481796501123043,0.3322981819533931
2024-04-04 05:20:53.303000+00:00,34687.7699,11470.9148,36565.993,0.9486347027414241,0.33069046620953285
2024-04-04 05:30:53.292000+00:00,34773.065,11592.5322,36685.770000000004,0.9478624818287853,0.33337677308572017
2024-04-04 05:40:53.268000+00:00,34866.442,11844.603,36855.028999999995,0.9460429945666304,0.33971355608926196
2024-04-04 05:50:53.244000+00:00,34843.1855,11564.2227,36742.575,0.9483054875712985,0.33189338271037244
2024-04-04 06:00:53.231000+00:00,34824.072,11478.551800000001,36697.077300000004,0.9489603685686434,0.3296154395729483
2024-04-04 06:10:54.251000+00:00,34999.069,11897.1771,36996.653999999995,0.9460063334376132,0.33992838780940143
2024-04-04 06:20:54.233000+00:00,35598.5156,12371.6723,37717.7467,0.9438134224492258,0.3475333758017708
2024-04-04 06:30:54.230000+00:00,36283.252,12442.9043,38379.466,0.9453818872831633,0.3429379566087406
2024-04-04 06:40:54.189000+00:00,36943.273,12510.984,39016.000499999995,0.946874936604535,0.33865391406982265
2024-04-04 06:50:53.157000+00:00,36620.5586,12678.577399999998,38774.167,0.9444576488258276,0.3462147461617366
2024-04-04 07:00:53.140000+00:00,37019.065,12539.247599999999,39099.618,0.9467884059634547,0.33872404935132744
2024-04-04 07:10:54.126000+00:00,36091.9734,12482.1332,38212.361000000004,0.9445104268746963,0.3458423584009402
2024-04-04 07:20:54.117000+00:00,36854.922000000006,12318.0569,38871.223,0.9481286966453308,0.3342309854841098
2024-04-04 07:30:53.082000+00:00,36472.343,12217.198499999999,38483.872,0.9477305973785589,0.3349715838107795
2024-04-04 07:40:53.066000+00:00,36744.47,12221.137999999999,38739.242,0.9485077173167199,0.3325980208722564
2024-04-04 07:50:53.058000+00:00,36704.114,12235.9756,38706.19,0.94827504334578,0.33336795978783196
2024-04-04 08:00:52.042000+00:00,36587.1204,12210.1911,38589.603,0.9481082352674112,0.3337292185476286
2024-04-04 08:10:52.028000+00:00,36816.477,12434.906200000001,38872.992,0.9470965599972341,0.3377538323397972
2024-04-04 08:20:53.023000+00:00,35814.066,11806.6622,37729.891,0.9492226203356907,0.32966550628459784
2024-04-04 08:30:53.021000+00:00,36134.7486,11613.2771,37967.281,0.9517339047797496,0.3213880696543714
2024-04-04 08:40:53.001000+00:00,35920.968,11594.5789,37761.621,0.9512559855415106,0.3227802463452544
2024-04-04 08:50:52.998000+00:00,35839.3964,11582.7101,37681.793000000005,0.9511064507997269,0.3231837381055893
2024-04-04 09:00:52.967000+00:00,35448.924,11548.4112,37307.971,0.9501702464602002,0.3257760715106614
2024-04-04 09:10:52.944000+00:00,35408.305,11766.4928,37337.194,0.9483386726919006,0.3323088411038032
2024-04-04 09:20:52.941000+00:00,35586.344,11847.437699999999,37532.0706,0.9481582931904641,0.3329209007814908
2024-04-04 09:30:52.928000+00:00,35489.291,11638.8273,37374.258,0.9495650990582876,0.3279532211562074
2024-04-04 09:40:52.905000+00:00,35323.125,11504.4369,37173.761,0.9502166057397313,0.32569136790700143
2024-04-04 09:50:52.879000+00:00,35234.8795,11472.332900000001,37080.547000000006,0.9502254510970402,0.32559591696631174
2024-04-04 10:00:51.872000+00:00,35431.6845,11690.6943,37335.195,0.9490156539961825,0.32995028221139183
2024-04-04 10:10:51.939000+00:00,35983.066000000006,11935.364599999999,37934.9424,0.9485467414338292,0.3316939306950663
2024-04-04 10:20:51.912000+00:00,35895.044200000004,11860.013,37827.803,0.948906395647667,0.33040809015078465
2024-04-04 10:30:50.904000+00:00,36821.034,11887.6328,38700.659,0.9514317055944707,0.3228489672506209
2024-04-04 10:40:50.889000+00:00,36513.68,11964.6844,38434.621,0.9500205556859791,0.3276767611481505
2024-04-04 10:50:50.890000+00:00,36236.275,11899.3129,38158.853,0.9496164625283678,0.32838123951758286
2024-04-04 11:00:50.875000+00:00,36432.5674,11879.789700000001,38334.322,0.9503902899339135,0.3260761057426878
2024-04-04 11:10:50.853000+00:00,36577.449,12314.969799999999,38608.92,0.9473833766911895,0.3366820305046423
2024-04-04 11:20:50.842000+00:00,36656.54,12371.695500000002,38705.678,0.9470584651688572,0.33750308948962454
2024-04-04 11:30:50.842000+00:00,37293.078,12344.274400000002,39291.846000000005,0.949130208847912,0.3310071214824371
2024-04-04 11:40:50.828000+00:00,36639.962,12522.428899999999,38739.039000000004,0.9458149439380774,0.3417697021629007
2024-04-04 11:50:50.825000+00:00,36933.2445,12447.8298,38989.131,0.9472702661672556,0.33703591353854656
2024-04-04 12:00:50.832000+00:00,37106.141,12622.4229,39207.856,0.9463955641950941,0.340170725379392
2024-04-04 12:10:50.818000+00:00,35996.4616,12141.6653,38010.543999999994,0.9470125342062983,0.3373016335583384
2024-04-04 12:20:50.816000+00:00,35631.977,11842.2107,37572.303,0.9483575441196671,0.33234784306242676
2024-04-04 12:30:50.806000+00:00,35533.644,11750.159899999999,37450.672000000006,0.9488119198501964,0.33067703104134205
2024-04-04 12:40:50.793000+00:00,35171.5745,11556.718499999999,37047.3257,0.9493687826433312,0.3285812098062314
2024-04-04 12:50:50.787000+00:00,35390.9845,11693.748599999999,37298.086299999995,0.9488686420890179,0.33041603010506815
2024-04-04 13:00:50.770000+00:00,35215.006,11717.1534,37138.6886,0.9482027321772476,0.3327318302884855
2024-04-04 13:10:49.752000+00:00,35051.8535,11382.6125,36878.264299999995,0.9504745997495333,0.32473639375447005
2024-04-04 13:20:49.724000+00:00,34880.3675,11534.910800000001,36761.7665,0.9488218554459292,0.3306992336018249
2024-04-04 13:30:50.729000+00:00,34755.2365,11615.7229,36669.975300000006,0.9477845625928195,0.334215044112849
2024-04-04 13:40:50.702000+00:00,34916.058,11635.4092,36829.077000000005,0.9480568302051119,0.3332394853966619
2024-04-04 13:50:50.689000+00:00,35125.854999999996,11773.1797,37071.4114,0.9475186855173255,0.3351713346194705
2024-04-04 14:00:50.675000+00:00,35176.5974,11773.1176,37119.2714,0.947664005064496,0.33468608308318076
2024-04-04 14:10:49.653000+00:00,35303.5913,11515.7566,37159.397,0.9500582396425863,0.32619221376494917
2024-04-04 14:20:49.657000+00:00,35185.4586,11652.2963,37088.473,0.9486898692216312,0.33116795300203933
2024-04-04 14:30:49.650000+00:00,35197.382,11851.0347,37163.5753,0.9470935375800617,0.3367021643825669
2024-04-04 14:40:50.620000+00:00,35207.857,12035.003700000001,37233.3205,0.9456007825034032,0.34182721487422535
2024-04-04 14:50:50.608000+00:00,35261.3886,11957.678899999999,37259.077000000005,0.9463838462772439,0.3391153716504517
2024-04-04 15:00:50.602000+00:00,35398.2056,12001.0569,37402.649000000005,0.9464090524711231,0.3390300919660176
2024-04-04 15:10:50.594000+00:00,35506.595,11741.1152,37422.382,0.9488063854406703,0.33067420855196056
2024-04-04 15:20:50.594000+00:00,35568.816999999995,12066.4016,37585.066999999995,0.9463550244569207,0.3392410155221075
2024-04-04 15:30:50.598000+00:00,35368.919,12055.451,37393.494,0.9458575601413445,0.3408487265330331
2024-04-04 15:40:50.583000+00:00,35526.6084,12077.793,37549.770000000004,0.9461205328288294,0.339964706566248
2024-04-04 15:50:51.578000+00:00,35502.964,12126.2543,37543.198,0.9456563609738308,0.34155611063910046
2024-04-04 16:00:51.567000+00:00,35560.5595,12116.5461,37594.635,0.9458945272377296,0.3407299061197279
2024-04-04 16:10:50.542000+00:00,35864.279500000004,12237.2172,37920.3095,0.9457802421153763,0.341209062906171
2024-04-04 16:20:51.532000+00:00,35825.831,12422.702700000002,37944.9197,0.9441535595079938,0.34675267406916543
2024-04-04 16:30:51.525000+00:00,35818.121,12430.672700000001,37941.7236,0.9440298858747682,0.34704982709729526
2024-04-04 16:40:51.523000+00:00,35850.951,12333.2209,37940.284,0.9449310131679562,0.3440137724658964
2024-04-04 16:50:51.515000+00:00,35674.218,12298.7456,37762.3526,0.94470327042071,0.34475165229970844
2024-04-04 17:00:52.519000+00:00,35654.92,12386.2423,37772.545,0.9439374551013177,0.3473922336664898
2024-04-04 17:10:51.499000+00:00,35843.0226,12385.23,37951.301999999996,0.9444477715151907,0.34554089196707427
2024-04-04 17:20:52.506000+00:00,35624.0945,12282.4807,37711.263999999996,0.9446539500770911,0.344780151534799
2024-04-04 17:30:52.446000+00:00,35310.004499999995,11998.9996,37320.8875,0.9461191001955673,0.3398186935943325
2024-04-04 17:40:52.441000+00:00,35230.288,11918.5475,37219.9023,0.9465443438308004,0.3383040042136471
2024-04-04 17:50:52.425000+00:00,35428.3916,12242.3647,37512.0463,0.9444537180580309,0.34555237048920956
2024-04-04 18:00:53.421000+00:00,35015.015,12128.1973,37081.558000000005,0.9442703297418085,0.34637132955676303
2024-04-04 18:10:53.401000+00:00,34795.0057,11836.2994,36777.6007,0.9460923235266948,0.34017236559900893
2024-04-04 18:20:53.395000+00:00,34826.439,11768.9986,36786.9207,0.9467070996241335,0.33793287335521155
2024-04-04 18:30:53.353000+00:00,34982.528,12008.1695,37011.8895,0.9451700108420567,0.3432619134900714
2024-04-04 18:40:53.340000+00:00,35001.726200000005,12073.526,37051.960699999996,0.9446659647353024,0.34494087323041794
2024-04-04 18:50:53.339000+00:00,34949.816999999995,12006.5023,36980.426999999996,0.9450896010476028,0.3435354840341511
2024-04-04 19:00:53.314000+00:00,34939.321,11928.5014,36945.559,0.9456974517559743,0.3414062167951117
2024-04-04 19:10:54.303000+00:00,35383.5027,12584.0697,37582.5353,0.9414879123388995,0.35564793589527816
2024-04-04 19:20:54.297000+00:00,35505.7693,12378.445,37628.002,0.9435996442224065,0.3486319334587689
2024-04-04 19:30:54.367000+00:00,35375.594,12310.3488,37482.364,0.9437930329047548,0.3479898825161777
2024-04-04 19:40:54.234000+00:00,35385.319,12524.819800000001,37564.626000000004,0.9419851271778934,0.35395526037224645
2024-04-04 19:50:54.189000+00:00,35641.7446,12555.4904,37817.8235,0.9424589069754371,0.3522692432962443
2024-04-04 20:00:54.178000+00:00,35806.9015,12418.8962,37929.5496,0.9440370865885526,0.3468296803061834
2024-04-04 20:10:54.167000+00:00,35510.7624,12515.379400000002,37679.5207,0.9424419881222109,0.3524390509847235
2024-04-04 20:20:54.182000+00:00,35508.244,12197.6575,37571.7924,0.9450771904084087,0.34351621274203253
2024-04-04 20:30:54.154000+00:00,35344.521,12223.514500000001,37424.623999999996,0.9444188671073891,0.34583901985826887
2024-04-04 20:40:54.167000+00:00,35258.9103,12202.9084,37338.291,0.9443096980523293,0.34609431477523567
2024-04-04 20:50:54.147000+00:00,35317.674,12187.2636,37388.1477,0.944622191058692,0.34507548826686607
2024-04-04 21:00:53.131000+00:00,35518.8775,12341.315,37628.6617,0.9439314579715707,0.3474579116414926
2024-04-04 21:10:54.137000+00:00,35247.044,12311.057,37361.576,0.943403565202924,0.3492791338757372
2024-04-04 21:20:54.103000+00:00,35173.803700000004,11988.2264,37186.535,0.9458747285811921,0.3408282624833094
2024-04-04 21:30:53.080000+00:00,35201.9505,11968.5098,37206.9777,0.9461115273547197,0.3399956431391494
2024-04-04 21:40:53.077000+00:00,35367.2465,12196.1388,37437.600999999995,0.9446985264894512,0.3448427572669532
2024-04-04 21:50:53.083000+00:00,35384.436499999996,12259.0532,37473.8128,0.9442443630929382,0.34645325495009655
2024-04-04 22:00:53.073000+00:00,35366.33439999999,12227.1676,37446.770000000004,0.9444428558190731,0.34572900492622166
2024-04-04 22:10:54.074000+00:00,35214.7395,12396.5006,37359.0789,0.9426019199847029,0.35202590665195743
2024-04-04 22:20:54.080000+00:00,35144.1,12298.766,37259.8786,0.9432156335581835,0.34995250980961246
2024-04-04 22:30:55.070000+00:00,35356.7807,12328.646200000001,37470.776,0.9435828257199692,0.3486925550323081
2024-04-04 22:40:55.050000+00:00,35297.5405,12296.249,37404.0515,0.9436822773062432,0.3483599374296348
2024-04-04 22:50:55.091000+00:00,35225.534,12181.5955,37298.466,0.9444231298949399,0.3458171989670902
2024-04-04 23:00:55.074000+00:00,35295.075,12223.911100000001,37377.7187,0.9442811446916903,0.34633475350314463
2024-04-04 23:10:56.050000+00:00,35113.2283,12151.074499999999,37181.6684,0.9443693575622335,0.3460540396964866
2024-04-04 23:20:56.042000+00:00,35142.244999999995,12070.923999999999,37183.093,0.9451135493219995,0.34348756034226047
2024-04-04 23:30:56.023000+00:00,34921.5906,11862.870599999998,36907.111000000004,0.9462022264489897,0.3397001796361474
2024-04-04 23:40:55.998000+00:00,34944.4877,11867.8616,36930.5867,0.9462207568990503,0.33962042030451634
2024-04-04 23:50:56.085000+00:00,35061.28,11987.641599999999,37079.594,0.9455680663601657,0.34190541817069997
2024-04-05 00:00:56.085000+00:00,35352.448000000004,12269.087599999999,37447.2396,0.944060186481676,0.347050580485968
2024-04-05 00:10:56.066000+00:00,35419.773,12370.3525,37544.3355,0.9434119029753503,0.34924990908326825
2024-04-05 00:20:57.066000+00:00,35314.9306,12292.056,37419.582,0.9437553471334874,0.3480696632035856
2024-04-05 00:30:57.032000+00:00,35103.6615,12033.3205,37134.513,0.9453109429494875,0.3427938849057099
2024-04-05 00:40:57.049000+00:00,34971.706,12044.4444,37013.504,0.9448364034920875,0.34440540018265053
2024-04-05 00:50:57.032000+00:00,35149.278,12117.3663,37205.587999999996,0.9447311516753881,0.34474011955522954
2024-04-05 01:00:57.007000+00:00,35220.3315,12137.1352,37279.219,0.9447711739883822,0.3446059330815782
2024-04-05 01:10:56.983000+00:00,35204.365,12219.289700000001,37291.1654,0.9440403543945023,0.3470958700717937
2024-04-05 01:20:57.984000+00:00,35134.5966,12086.3042,37181.379,0.944951412372306,0.34400008452068015
2024-04-05 01:30:57.977000+00:00,35124.5631,12126.2011,37185.0775,0.9445875996896873,0.3452342187282609
2024-04-05 01:40:57.955000+00:00,35127.2737,12139.9642,37192.0363,0.9444837442256422,0.34559938535736695
2024-04-05 01:50:57.967000+00:00,35132.8535,12086.968499999999,37180.421,0.9449288780242697,0.34403606015093535
2024-04-05 02:00:57.941000+00:00,35220.3935,12157.535499999998,37286.443,0.9445897936684386,0.3451845448575127
2024-04-05 02:10:57.925000+00:00,35266.747,12116.0173,37315.9655,0.9450846715998814,0.3435535832097017
2024-04-05 02:20:57.925000+00:00,35328.092000000004,12171.9355,37392.44,0.9447923697945361,0.3445398494772941
2024-04-05 02:30:58.907000+00:00,35312.9123,12204.4991,37388.2356,0.9444926120022632,0.34561009854743696
2024-04-05 02:40:58.894000+00:00,35434.752,12207.748,37504.804000000004,0.944805684093163,0.3445134313343014
2024-04-05 02:50:58.870000+00:00,35423.5575,12205.7608,37493.736000000004,0.9447860170562891,0.34456620569517893
2024-04-05 03:00:58.869000+00:00,35373.2315,12181.174299999999,37438.056,0.9448469092519122,0.34436136545794516
2024-04-05 03:10:58.865000+00:00,35280.186,11998.822,37290.686499999996,0.9460857203580847,0.34010087135028144
2024-04-05 03:20:58.845000+00:00,35115.029,11992.4503,37132.105299999996,0.9456783749883422,0.3415190202462883
2024-04-05 03:30:58.832000+00:00,35111.9584,11902.276600000001,37100.2215,0.9464083226565104,0.33898071034397215
2024-04-05 03:40:58.835000+00:00,34977.2096,11854.8367,36957.879,0.9464073844713871,0.33893031592777484
2024-04-05 03:50:58.812000+00:00,34926.847,11804.7523,36893.706999999995,0.9466884691202216,0.3379850548776991
2024-04-05 04:00:58.797000+00:00,34908.145000000004,11922.4761,36913.591,0.9456718800400645,0.3415385177298879
2024-04-05 04:10:59.846000+00:00,34974.4425,11862.0564,36956.8364,0.9463592100107355,0.33916355921899255
2024-04-05 04:20:59.823000+00:00,35046.448,11933.1076,37048.214,0.9459686234807432,0.340494066616965
2024-04-05 04:30:59.810000+00:00,34995.365999999995,11949.7831,37005.223,0.9456872074517696,0.3414675845939146
2024-04-05 04:40:59.803000+00:00,35131.488,11930.0356,37127.403,0.9462414594416959,0.33958241677665346
2024-04-05 04:50:59.798000+00:00,34853.858,11780.4458,36816.818,0.9466830620723388,0.33799546093290445
2024-04-05 05:00:59.791000+00:00,34767.4736,11632.5828,36687.083,0.9476761507585654,0.33458234365352335
2024-04-05 05:11:00.779000+00:00,34477.64,11399.806,36339.378,0.9487680278952492,0.3306434547144178
2024-04-05 05:21:00.760000+00:00,34496.939,11372.459499999999,36349.111399999994,0.949044905675466,0.32966575672119774
2024-04-05 05:31:00.748000+00:00,34541.259999999995,11564.1132,36451.4696,0.9475958138049939,0.33479129597472707
2024-04-05 05:41:00.738000+00:00,34909.6743,11901.802500000002,36908.969,0.9458317380797063,0.3409313532323618
2024-04-05 05:51:00.725000+00:00,34836.5267,11691.550200000001,36771.9853,0.9473659476307906,0.33561182205917217
2024-04-05 06:01:00.708000+00:00,34856.5343,11732.3865,36805.0394,0.9470587416352555,0.33659073501177084
2024-04-05 06:11:01.707000+00:00,35148.1296,12260.1577,37251.7037,0.943530794807648,0.3488139437155142
2024-04-05 06:21:01.683000+00:00,35231.1453,12217.2493,37316.6847,0.9441124146808251,0.3467741169345409
2024-04-05 06:31:01.668000+00:00,35251.1821,12080.6544,37290.6653,0.9453084791168903,0.34270210756989056
2024-04-05 06:41:01.653000+00:00,35285.593,12171.9475,37352.9636,0.9446531037767508,0.3449551634288816
2024-04-05 06:51:01.616000+00:00,35247.635599999994,12256.8345,37344.369600000005,0.9438540796789883,0.3477349414041265
2024-04-05 07:01:01.609000+00:00,35462.7935,12432.2778,37605.828,0.9430132345443902,0.3505724330487388
2024-04-05 07:11:01.595000+00:00,35658.945999999996,12550.523099999999,37828.116,0.9426572023835391,0.35196001306376246
2024-04-05 07:21:01.564000+00:00,35699.0354,12472.829000000002,37839.971000000005,0.9434213202753247,0.34938840392309317
2024-04-05 07:31:01.023000+00:00,35785.2984,12406.3506,37900.220499999996,0.9441976307235469,0.3466884769640485
2024-04-05 07:41:01.963000+00:00,35557.573,12454.3398,37700.413,0.9431613653675358,0.3502584329926005
2024-04-05 07:51:01.946000+00:00,35543.789000000004,12407.5353,37671.6747,0.9435149693517607,0.3490774520409177
2024-04-05 08:01:01.932000+00:00,35519.8346,12489.821800000002,37677.2843,0.9427387153802909,0.3516295033648609
2024-04-05 08:11:02.930000+00:00,35583.147000000004,12484.9685,37733.8383,0.943003643496294,0.35086746262212276
2024-04-05 08:21:02.909000+00:00,35595.686,12378.050200000001,37710.485,0.9439201325572981,0.3477401784025177
2024-04-05 08:31:02.888000+00:00,35531.2184,12322.0325,37631.023,0.944200172288699,0.34679453885544215
2024-04-05 08:41:02.868000+00:00,35441.5093,12209.719799999999,37509.604999999996,0.9448649032694426,0.3445033815193643
2024-04-05 08:51:02.861000+00:00,36116.4307,12279.032200000001,38162.315,0.9463899320573187,0.33998465413139517
2024-04-05 09:01:02.824000+00:00,36696.770000000004,12388.8976,38740.238,0.9472520535366873,0.33760185433213874
2024-04-05 09:11:02.816000+00:00,36066.3252,12379.0861,38148.975999999995,0.9454074258769096,0.3432311451569788
2024-04-05 09:21:02.803000+00:00,36657.487,12426.501199999999,38715.83,0.9468345893656419,0.3389894457304179
2024-04-05 09:31:02.777000+00:00,35949.048,12451.5005,38063.697,0.944444466337571,0.34636523615312426
2024-04-05 09:41:03.781000+00:00,36464.895,12437.637200000001,38535.616,0.9462647489532798,0.3410852327971876
2024-04-05 09:51:03.764000+00:00,35864.0143,12284.0086,37924.0346,0.9456803496324203,0.3425162754298812
2024-04-05 10:01:03.743000+00:00,35218.14,11653.682499999999,37111.9706,0.948969818379841,0.33089999926174407
2024-04-05 10:11:03.729000+00:00,35298.157,11505.6174,37142.195999999996,0.9503519124178873,0.32595518797199524
2024-04-05 10:21:03.729000+00:00,35152.3687,11739.3232,37083.138,0.9479340367581621,0.33395539572842503
2024-04-05 10:31:03.711000+00:00,35337.5677,11970.3153,37331.0157,0.9466007564321374,0.3387419134679153
2024-04-05 10:41:03.688000+00:00,35478.991,12141.4082,37521.4386,0.9455658504522265,0.34221402181364174
2024-04-05 10:51:03.670000+00:00,35244.034,11833.0998,37199.816000000006,0.9474249550051537,0.33574759915394475
2024-04-05 11:01:03.661000+00:00,35296.301,11990.2296,37298.664000000004,0.9463154229867321,0.3397021574583694
2024-04-05 11:11:03.636000+00:00,35525.463,12256.7505,37602.5575,0.9447618822203783,0.34501311073693813
2024-04-05 11:21:03.621000+00:00,35455.226800000004,12184.867,37512.425,0.9451595518018363,0.34366913145793215
2024-04-05 11:31:03.612000+00:00,35463.0953,12004.4983,37462.368,0.9466325059857401,0.33850678285265184
2024-04-05 11:41:02.606000+00:00,35576.067599999995,12045.1487,37581.7635,0.9466311393290523,0.33857448314495564
2024-04-05 11:51:02.596000+00:00,35563.974,12162.2813,37608.4834,0.9456370155037946,0.34198319062993354
2024-04-05 12:01:02.603000+00:00,35393.7595,12441.7036,37539.074,0.9428511608997068,0.35152252192932487
2024-04-05 12:11:03.599000+00:00,35142.375,12064.9817,37177.424,0.9452611617200805,0.34331719754285245
2024-04-05 12:21:03.576000+00:00,35072.4465,11915.555199999999,37064.455,0.9462555567052044,0.3397412039676217
2024-04-05 12:31:03.573000+00:00,35088.7336,11978.5804,37100.735,0.9457692307173968,0.3413796729329667
2024-04-05 12:41:03.572000+00:00,35171.2585,12165.682499999999,37240.015,0.9444480218388742,0.34589841304655045
2024-04-05 12:51:03.543000+00:00,35142.0794,12151.5794,37208.28,0.944469333169929,0.3457843021093396
2024-04-05 13:01:03.539000+00:00,35216.155999999995,12291.0285,37323.6814,0.9435338283645298,0.34901675526426
2024-04-05 13:11:03.537000+00:00,35256.6055,12221.7408,37339.1634,0.9442259089286398,0.3466510920910977
2024-04-05 13:21:03.512000+00:00,35151.2436,12125.307499999999,37207.902,0.9447252253029478,0.3449467574455886
2024-04-05 13:31:03.526000+00:00,35098.185,12072.9504,37140.5143,0.945010742621838,0.34397648767308053
2024-04-05 13:41:03.504000+00:00,35086.3025,12105.4724,37140.5724,0.944689331174659,0.3450198948720801
2024-04-05 13:51:04.486000+00:00,35123.894,12086.437399999999,37169.195,0.9449732231219966,0.34410869705961417
2024-04-05 14:01:04.465000+00:00,35133.5896,12138.1117,37195.3474,0.9445694705354466,0.34548453027982085
2024-04-05 14:11:03.452000+00:00,35254.0595,11982.7628,37258.4633,0.946202724898748,0.339897389689264
2024-04-05 14:21:04.441000+00:00,35213.5315,12134.9231,37269.0188,0.9448472923038156,0.34460965949978634
2024-04-05 14:31:04.407000+00:00,35049.8545,12158.066200000001,37122.028000000006,0.9441794101335196,0.34687922028321116
