day,policy,cc4_miss_windows,cc4_mean_positive_part_GPUh,cc4_max_miss_GPUh,planned_xi_positive_windows,mean_planned_xi_GPUh,max_planned_xi_GPUh,realized_H_exceeds_A_windows,incoming_jobs,incoming_replay_ID_overlap,jobs,delayed_jobs,delayed_fraction,total_delay_seconds,mean_delay_seconds,P95_delay_seconds,max_delay_seconds,GPU_weighted_delay_GPU_seconds,GPU_weighted_mean_delay_seconds,remaining_GPUh,unfinished_selected_jobs,delayed_jobs_waiting_during_any_miss_window,contention_added_completion_lateness_seconds,planned_migration_extra_postH_GPUh,planned_migration_extra_postH_jobs,unselected_jobs,unselected_backlog_GPUh,score_headroom_max_difference_from_final_DA,joint_source,replay_source,h4_score_source,planning_source,contributors_source
2025-05-15,B3,7,29.80601029308129,763.6938354410386,75,1812.4410911945174,2800.0,58,2032.0,0.0,1680,154,0.09166666666666666,114057.0,67.89107142857142,133.0,1823.0,131043.0,65.88386123680242,12815.256666666666,106,122,0.0,1579.25,12,167,1039.7411111111112,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-16,B0,2,0.6958953615896973,30.650760452700524,59,1381.4224504407355,2945.36956366218,54,6658.0,0.0,1337,48,0.03590127150336574,66510.0,49.74569932685116,0.0,1807.0,66510.0,44.48829431438127,9102.1,79,1,0.0,0.0,0,62,210.05999999999995,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-16,B1,2,0.6958953615896973,30.650760452700524,59,1370.4780059962911,2933.11956366218,54,6658.0,0.0,1337,44,0.032909498878085267,61888.0,46.288706058339564,0.0,1807.0,61888.0,41.396655518394645,9113.125,80,0,0.0,51.75,5,62,210.05999999999995,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-16,B2,2,0.6958953615896973,30.650760452700524,59,1381.4224504407355,2945.36956366218,54,6658.0,0.0,1337,48,0.03590127150336574,66510.0,49.74569932685116,0.0,1807.0,66510.0,44.48829431438127,9102.1,79,1,0.0,0.0,0,62,210.05999999999995,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-16,B3,2,0.6958953615896973,30.650760452700524,59,1369.1323269839454,2909.11956366218,54,6658.0,0.0,1337,44,0.032909498878085267,61888.0,46.288706058339564,0.0,1807.0,61888.0,41.396655518394645,9113.125,80,0,0.0,51.75,5,62,210.05999999999995,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-16/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-17,B0,32,4968.276795167107,22649.16401983376,26,429.5479845547144,2269.0,32,1334.0,0.0,2116,369,0.17438563327032136,15025.0,7.100661625708884,8.0,365.0,17116.0,4.433048433048433,7620.211666666666,65,0,0.0,0.0,0,165,302.55361111111114,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-17,B1,32,4968.276795167107,22649.16401983376,26,426.84736727076375,2229.5,32,1334.0,0.0,2116,369,0.17438563327032136,15025.0,7.100661625708884,8.0,365.0,17116.0,4.433048433048433,7656.211666666666,65,0,0.0,41.25,9,165,302.55361111111114,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-17,B2,32,4968.276795167107,22649.16401983376,26,429.5479845547144,2269.0,32,1334.0,0.0,2116,369,0.17438563327032136,15025.0,7.100661625708884,8.0,365.0,17116.0,4.433048433048433,7620.211666666666,65,0,0.0,0.0,0,165,302.55361111111114,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-17,B3,32,4968.276795167107,22649.16401983376,26,426.84736727076375,2229.5,32,1334.0,0.0,2116,369,0.17438563327032136,15025.0,7.100661625708884,8.0,365.0,17116.0,4.433048433048433,7656.211666666666,65,0,0.0,41.25,9,165,302.55361111111114,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-17/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-18,B0,1,0.28380691308296385,22.98835995972007,81,1477.6257399795943,2662.205928491906,81,441.0,0.0,1263,4,0.003167062549485352,41352.0,32.74109263657957,0.0,20244.0,162879.0,78.79970972423803,15344.895833333334,1090,2,0.0,0.0,0,1,0.41944444444444445,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-18,B1,1,0.28380691308296385,22.98835995972007,81,1381.7954930660142,2566.205928491906,74,441.0,0.0,1263,5,0.00395882818685669,3789.0,3.0,0.0,1095.0,3852.0,1.8635703918722786,15893.379166666668,1089,0,0.0,558.5,5,1,0.41944444444444445,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-18,B2,1,0.28380691308296385,22.98835995972007,81,1477.6257399795943,2662.205928491906,81,441.0,0.0,1263,4,0.003167062549485352,41352.0,32.74109263657957,0.0,20244.0,162879.0,78.79970972423803,15344.895833333334,1090,2,0.0,0.0,0,1,0.41944444444444445,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-18,B3,1,0.28380691308296385,22.98835995972007,81,1381.7954930660142,2566.205928491906,74,441.0,0.0,1263,5,0.00395882818685669,3789.0,3.0,0.0,1095.0,3852.0,1.8635703918722786,15893.379166666668,1089,0,0.0,558.5,5,1,0.41944444444444445,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-18/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-19,B0,32,258.5794755557595,1193.3261089109856,81,1245.3683913572063,1902.6367818734805,81,350.0,0.0,1149,6,0.005221932114882507,20863.0,18.157528285465624,0.0,7203.0,445847.0,229.4632012352033,8747.311666666665,551,5,0.0,0.0,0,3,2.2455555555555553,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-19/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-19/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-19,B1,32,258.5794755557595,1193.3261089109856,81,1245.3683913572063,1902.6367818734805,81,350.0,0.0,1149,6,0.005221932114882507,20863.0,18.157528285465624,0.0,7203.0,445847.0,229.4632012352033,8747.311666666665,551,5,0.0,0.0,0,3,2.2455555555555553,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-19/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-19/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-19,B2,32,258.5794755557595,1193.3261089109856,81,1245.3683913572063,1902.6367818734805,81,350.0,0.0,1149,6,0.005221932114882507,20863.0,18.157528285465624,0.0,7203.0,445847.0,229.4632012352033,8747.311666666665,551,5,0.0,0.0,0,3,2.2455555555555553,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-19/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-19/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-19,B3,32,258.5794755557595,1193.3261089109856,81,1245.3683913572063,1902.6367818734805,81,350.0,0.0,1149,6,0.005221932114882507,20863.0,18.157528285465624,0.0,7203.0,445847.0,229.4632012352033,8747.311666666665,551,5,0.0,0.0,0,3,2.2455555555555553,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-19/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-19/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-19/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-20,B0,16,10901.307886472543,55546.61976440814,81,2437.3950968857257,3120.0,81,543.0,0.0,945,16,0.016931216931216932,15472.0,16.372486772486774,0.0,3737.0,26683.0,18.504160887656035,7143.919166666667,249,0,0.0,0.0,0,27,151.73777777777778,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-20,B1,16,10901.307886472543,55546.61976440814,81,2412.2099117005405,3088.0,81,543.0,0.0,945,16,0.016931216931216932,15472.0,16.372486772486774,0.0,3737.0,26683.0,18.504160887656035,7269.919166666667,249,0,0.0,170.5,7,27,151.73777777777778,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-20,B2,16,10901.307886472543,55546.61976440814,81,2437.3950968857257,3120.0,81,543.0,0.0,945,16,0.016931216931216932,15472.0,16.372486772486774,0.0,3737.0,26683.0,18.504160887656035,7143.919166666667,249,0,0.0,0.0,0,27,151.73777777777778,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-20,B3,16,10901.307886472543,55546.61976440814,81,2412.2099117005405,3088.0,81,543.0,0.0,945,16,0.016931216931216932,15472.0,16.372486772486774,0.0,3737.0,26683.0,18.504160887656035,7269.919166666667,249,0,0.0,170.5,7,27,151.73777777777778,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-20/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-21,B0,0,0.0,0.0,81,2500.7334087577547,3116.0,59,NOT_AVAILABLE,NOT_AVAILABLE,679,10,0.014727540500736377,70146.0,103.30780559646539,0.0,58413.0,2206976.0,216.56127956039643,59711.02861111111,437,0,0.0,0.0,0,29,55.28388888888889,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-21/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-21/B0/dayahead/PLANNING_RESULT.json,NOT_AVAILABLE
2025-05-21,B1,0,0.0,0.0,81,2239.49884085652,3063.5,35,NOT_AVAILABLE,NOT_AVAILABLE,679,10,0.014727540500736377,70146.0,103.30780559646539,0.0,58413.0,2206976.0,216.56127956039643,59711.02861111111,437,0,0.0,1736.0,8,29,55.28388888888889,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-21/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-21/B1/dayahead/PLANNING_RESULT.json,NOT_AVAILABLE
2025-05-21,B2,0,0.0,0.0,81,2500.7334087577547,3116.0,59,NOT_AVAILABLE,NOT_AVAILABLE,679,10,0.014727540500736377,70146.0,103.30780559646539,0.0,58413.0,2206976.0,216.56127956039643,59711.02861111111,437,0,0.0,0.0,0,29,55.28388888888889,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-21/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-21/B2/dayahead/PLANNING_RESULT.json,NOT_AVAILABLE
2025-05-21,B3,0,0.0,0.0,81,2232.3877297454087,3063.5,35,NOT_AVAILABLE,NOT_AVAILABLE,679,10,0.014727540500736377,70146.0,103.30780559646539,0.0,58413.0,2206976.0,216.56127956039643,59711.02861111111,437,0,0.0,1800.0,8,29,55.28388888888889,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-21/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-21/B3/dayahead/PLANNING_RESULT.json,NOT_AVAILABLE
