N,coverage,GPU_coverage,underprediction_rate,positive_residual_mean_sec,positive_residual_P95_sec,positive_residual_max_sec,MAE_sec,WAPE,log_MAE,completion_slot_MAE,positive_error_sec,GPU_underprediction_sec,overreservation_GPU_hours,overreservation_P95_sec,track,role,u_hours,body,group,Q50_MAE_sec,Q50_WAPE,Q50_pinball,raw_Q90_MAE_sec,overconservative_warning,coverage_gate,GPU_gate,coverage_min,coverage_max
22,0.8181818181818182,0.7114093959731543,0.18181818181818182,344.2674005681818,2939.4019531249987,3031.8671875,16423.51384943182,2.657272434141337,2.869835878401051,18.136363636363637,7573.8828125,362754.65625,2350.640212673611,23564.306640625,PW,DEVELOPMENT,8,B2,GPU_5_PLUS,5675.178305886008,0.9182258443182999,2837.589152943004,16423.51384943182,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2856,0.9635854341736695,0.9577251184834124,0.036414565826330535,125.95371148459373,0.0,8172.199999999997,16155.287605042016,3.4912085440042686,3.680801350845016,17.57843137254902,359723.7999999997,785985.5999999994,22479.43238888889,20525.800000000003,PW,DEVELOPMENT,8,B3,OVERALL,9237.361694677871,1.996222961852573,4618.680847338936,16155.287605042016,False,FAIL,PASS,0.9,0.95
646,0.9643962848297214,0.964451313755796,0.03560371517027864,115.66656346749215,0.0,7473.199999999997,13277.400928792573,1.7739313281092142,1.536085409484413,14.540247678018575,74720.59999999993,149441.19999999987,4663.719555555556,19796.800000000003,PW,DEVELOPMENT,8,B3,2025-03-22,6482.679566563467,0.8661204429160952,3241.3397832817336,13277.400928792573,False,PASS,PASS,0.88,1.0
287,0.9128919860627178,0.9117330462863293,0.08710801393728224,426.5888501742158,4828.099999999997,8130.199999999997,13486.660627177704,1.70775220270634,1.7230810942037296,14.759581881533101,122430.99999999993,417502.3999999998,3483.2982222222217,20160.4,PW,DEVELOPMENT,8,B3,2025-03-23,7408.675958188153,0.9381256811072433,3704.3379790940767,13486.660627177704,False,PASS,PASS,0.88,1.0
723,0.991701244813278,0.9741847826086957,0.008298755186721992,27.693222683264153,0.0,6899.199999999997,17945.118672199173,6.794645277382676,2.6856368147353957,19.785615491009683,20022.199999999983,63891.59999999989,7196.832555555556,19797.800000000003,PW,DEVELOPMENT,8,B3,2025-03-24,10066.88796680498,3.811673471268798,5033.44398340249,17945.118672199173,True,PASS,PASS,0.88,1.0
214,0.780373831775701,0.780373831775701,0.21962616822429906,622.8336448598124,4718.199999999996,8172.199999999997,6125.448598130844,0.39137699077842136,0.5837164500948703,6.649532710280374,133286.39999999985,133286.39999999985,327.0998888888891,19675.500000000004,PW,DEVELOPMENT,8,B3,2025-03-25,5802.196261682243,0.37072323380461336,2901.0981308411215,6125.448598130844,False,FAIL,FAIL,0.88,1.0
109,1.0,1.0,0.0,0.0,0.0,0.0,20486.754128440356,465.12314101228884,7.0127117162172485,21.990825688073393,0.0,0.0,620.2933888888886,20519.800000000003,PW,DEVELOPMENT,8,B3,2025-03-26,12265.954128440368,278.4813580504062,6132.977064220184,20486.754128440356,True,PASS,PASS,0.88,1.0
134,0.9925373134328358,0.9823788546255506,0.007462686567164179,6.225373134328336,0.0,834.1999999999971,19664.825373134332,22.386449634267564,6.258339990378396,21.149253731343283,834.1999999999971,3336.7999999999884,1106.7415,20519.800000000003,PW,DEVELOPMENT,8,B3,2025-03-27,11771.873134328358,13.40110781673449,5885.936567164179,19664.825373134332,True,PASS,PASS,0.88,1.0
146,0.9931506849315068,0.9836065573770492,0.00684931506849315,5.7136986301369665,0.0,834.1999999999971,19438.042465753428,17.603973674252998,5.956034701262966,20.924657534246574,834.1999999999971,3336.7999999999884,1189.0522222222223,20519.550000000003,PW,DEVELOPMENT,8,B3,2025-03-28,11518.143835616438,10.431353939867627,5759.071917808219,19438.042465753428,True,PASS,PASS,0.88,1.0
537,0.9981378026070763,0.996937212863706,0.00186219739292365,14.1437616387337,0.0,7595.199999999997,20409.953445065177,136.85640257226697,8.181738225076307,21.886405959031656,7595.199999999997,15190.399999999994,3414.636888888889,20525.800000000003,PW,DEVELOPMENT,8,B3,2025-03-29,12243.383612662943,82.09648498470375,6121.6918063314715,20409.953445065177,True,PASS,PASS,0.88,1.0
60,1.0,1.0,0.0,0.0,0.0,0.0,12337.000000000005,1.505650613878787,1.545414050786936,13.466666666666667,0.0,0.0,477.75816666666685,19932.500000000004,PW,DEVELOPMENT,8,B3,2025-03-30,6283.466666666666,0.7668562408975892,3141.733333333333,12337.000000000005,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1143,0.9588801399825022,0.9588801399825022,0.04111986001749781,116.61102362204711,0.0,8172.199999999997,17220.14540682415,4.85912664408758,6.048969624338732,18.49168853893263,133286.39999999985,133286.39999999985,5430.372166666667,20525.800000000003,PW,DEVELOPMENT,8,B3,GPU_1,10632.669291338583,3.000293286190294,5316.334645669292,17220.14540682415,False,PASS,PASS,0.88,1.0
1691,0.9668835008870491,0.9581447963800905,0.03311649911295092,133.36499112950906,0.0,8130.199999999997,15457.916144293315,2.8949501992793003,2.0917911737038843,16.98580721466588,225520.19999999984,627017.5999999996,14851.860666666666,19797.800000000003,PW,DEVELOPMENT,8,B3,GPU_2_4,8292.315198107628,1.5529803183795132,4146.157599053814,15457.916144293315,False,PASS,PASS,0.88,1.0
22,0.9545454545454546,0.9530201342281879,0.045454545454545456,41.69090909090896,0.0,917.1999999999971,14433.59090909091,2.3353092158001956,2.7807955754966596,15.681818181818182,917.1999999999971,25681.59999999992,2197.199555555556,20512.15,PW,DEVELOPMENT,8,B3,GPU_5_PLUS,9384.5,1.5183823259029365,4692.25,14433.59090909091,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2168,0.9308118081180812,0.9595375722543352,0.06918819188191883,486.0309873982109,3599.60498046875,17280.60498046875,8032.60012098784,2.4503217856714,2.262761415208439,8.722324723247233,1053715.1806793213,1968680.3535308838,10993.697349709404,21377.38671875,PW,CALIBRATION,8,B0,OVERALL,4993.464835786292,1.5232422240392183,2496.732417893146,8032.60012098784,False,PASS,PASS,0.9,0.95
195,0.7025641025641025,0.728735632183908,0.29743589743589743,2078.151379707532,12853.904980468731,17280.60498046875,7392.450373096955,0.9173216270253748,1.059308409913792,8.256410256410257,405239.51904296875,821083.1083984375,676.1270600043403,9777.69501953125,PW,CALIBRATION,8,B0,2025-04-02,5728.185534198467,0.7108047005979187,2864.0927670992337,7392.450373096955,False,FAIL,FAIL,0.88,1.0
405,0.8938271604938272,0.899070385126162,0.10617283950617284,686.4613414246359,5879.40498046875,16812.60498046875,10342.88627782751,2.3142909548227553,2.455246580051204,11.37037037037037,278016.84327697754,488156.8076324463,2198.5651248168947,17951.99921875,PW,CALIBRATION,8,B0,2025-04-03,6524.708882838119,1.4599478660782168,3262.3544414190596,10342.88627782751,False,PASS,PASS,0.88,1.0
291,0.8900343642611683,0.8929765886287625,0.10996563573883161,707.6953930412371,5797.10498046875,16812.60498046875,8223.153775244644,1.8671719907522186,2.1266999365955312,9.161512027491408,205939.359375,411878.71875,1261.6469124348957,11095.39501953125,PW,CALIBRATION,8,B0,2025-04-04,4595.205741122007,1.0434000975874418,2297.6028705610033,8223.153775244644,False,PASS,PASS,0.88,1.0
236,0.9279661016949152,0.942,0.07203389830508475,697.1163516287077,5121.85498046875,16621.83984375,9853.58039571471,3.006152025808755,2.6323335356879856,10.851694915254237,164519.458984375,247561.71875,1136.5613270399306,11095.39501953125,PW,CALIBRATION,8,B0,2025-04-05,5592.9577610856395,1.706311881421542,2796.4788805428198,9853.58039571471,False,PASS,PASS,0.88,1.0
867,1.0,1.0,0.0,0.0,0.0,0.0,6298.273814094658,3.874549010339552,2.228869236944462,6.567474048442906,0.0,0.0,3383.9012708452015,21378.38671875,PW,CALIBRATION,8,B0,2025-04-06,4314.428101175522,2.6541340727647724,2157.214050587761,6298.273814094658,True,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,9225.828610475035,6.147113791605677,3.058601832847451,10.195402298850574,0.0,0.0,2336.895654568142,11095.39501953125,PW,CALIBRATION,8,B0,2025-04-07,3842.393225658899,2.5601633617388297,1921.1966128294496,9225.828610475035,True,PASS,PASS,0.88,1.0
821,0.9817295980511571,0.9817295980511571,0.018270401948842874,181.917269354761,0.0,16621.83984375,6880.119389207587,3.1821917009741245,2.2362505503788963,7.108404384896468,149354.0781402588,149354.0781402588,1527.562205666436,21380.38671875,PW,CALIBRATION,8,B0,GPU_1,5339.165244229092,2.4694698404459148,2669.582622114546,6880.119389207587,True,PASS,PASS,0.88,1.0
1319,0.8976497346474602,0.8977443609022556,0.1023502653525398,685.6414727362112,5877.70498046875,17280.60498046875,8843.333879240901,2.19855680528398,2.279605318369964,9.834723275208491,904361.1025390625,1819326.275390625,6298.61711968316,11095.39501953125,PW,CALIBRATION,8,B0,GPU_2_4,4867.141925108984,1.2100287230871642,2433.570962554492,8843.333879240901,False,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,3633.630608694894,3.8280403733710977,2.2466296921728484,3.642857142857143,0.0,0.0,3167.518024359809,6743.9582733154275,PW,CALIBRATION,8,B0,GPU_5_PLUS,807.7464019230434,0.8509631745746563,403.8732009615217,3633.630608694894,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2168,0.9589483394833949,0.975609756097561,0.041051660516605165,202.63361460248532,0.0,12934.1541501453,14691.274135429408,4.48153132623343,2.9044498966328014,16.320571955719558,439309.67645818816,860685.4019121415,33421.08886694435,20941.772584369723,PW,CALIBRATION,8,B1,OVERALL,10604.024707762033,3.2347275310440473,5302.012353881017,14691.274135429408,False,FAIL,PASS,0.9,0.95
195,0.8153846153846154,0.8344827586206897,0.18461538461538463,1049.3207661806705,8507.45415014528,12934.1541501453,9715.39837253277,1.2055738750340548,1.2372882279549138,10.933333333333334,204617.54940523076,409235.0988104615,1133.9032063270834,14125.1458498547,PW,CALIBRATION,8,B1,2025-04-02,7044.73348826947,0.874173793433559,3522.366744134735,9715.39837253277,False,FAIL,FAIL,0.88,1.0
405,0.9506172839506173,0.9468791500664011,0.04938271604938271,223.21088070856237,0.0,12436.420334348388,13686.04277305529,3.062344895437844,2.7209078543518106,15.281481481481482,90400.40668696776,180800.81337393553,2736.5928592683044,24721.94871660145,PW,CALIBRATION,8,B1,2025-04-03,10823.21141385569,2.4217669617925925,5411.605706927845,13686.04277305529,False,PASS,PASS,0.88,1.0
291,0.9312714776632303,0.9331103678929766,0.06872852233676977,310.6543185119167,1420.9203343483878,12436.420334348388,11730.716046000058,2.663608760242026,2.3961929266660476,13.192439862542955,90400.40668696776,180800.81337393553,1937.0432801783106,15471.579665651612,PW,CALIBRATION,8,B1,2025-04-04,9584.094785719268,2.1761910125628185,4792.047392859634,11730.716046000058,False,PASS,PASS,0.88,1.0
236,0.9449152542372882,0.958,0.05508474576271186,228.35302406365201,745.6703343483878,10897.420334348388,13515.822465977282,4.123436908703683,3.012676152063906,15.072033898305085,53891.31367902188,89848.67635380899,1894.543891581594,21229.990978800954,PW,CALIBRATION,8,B1,2025-04-05,11166.167107985717,3.406598873115056,5583.0835539928585,13515.822465977282,False,PASS,PASS,0.88,1.0
867,1.0,1.0,0.0,0.0,0.0,0.0,17677.6448277876,10.874868780611125,3.3938943238413364,19.47750865051903,0.0,0.0,14965.146208701806,20939.990978800954,PW,CALIBRATION,8,B1,2025-04-06,11308.995535035066,6.957026441141321,5654.497767517533,17677.6448277876,True,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,14272.653924317077,9.509782967501595,3.464473552407365,15.971264367816092,0.0,0.0,10753.859420887253,17135.593260398986,PW,CALIBRATION,8,B1,2025-04-07,11513.308991952006,7.671248131695101,5756.654495976003,14272.653924317077,True,PASS,PASS,0.88,1.0
821,0.9939098660170523,0.9939098660170523,0.0060901339829476245,21.84403289188158,0.0,3913.190200846955,18594.69271397771,8.600414249991521,3.4475571456807574,20.428745432399513,17933.951004234776,17933.951004234776,4235.641324214296,24189.75582810724,PW,CALIBRATION,8,B1,GPU_1,11755.660155210267,5.437226023150571,5877.830077605134,18594.69271397771,True,PASS,PASS,0.88,1.0
1319,0.9363153904473086,0.9368421052631579,0.06368460955269144,319.46605417282285,1501.5203343483877,12934.1541501453,12147.71724643988,3.0200653718977866,2.5455001812108664,13.633813495072024,421375.7254539534,842751.4509079068,8767.638911972132,15471.579665651612,PW,CALIBRATION,8,B1,GPU_2_4,9948.602761344193,2.473339647999107,4974.3013806720965,12147.71724643988,False,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,20057.162835037754,21.130279154979952,3.8888650099599564,22.428571428571427,0.0,0.0,20417.808630757925,21217.14344890675,PW,CALIBRATION,8,B1,GPU_5_PLUS,7711.483456695342,8.124070162821491,3855.741728347671,20057.162835037754,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2168,0.959870848708487,0.9761736923727619,0.04012915129151291,201.4533322042205,0.0,12907.1826171875,14785.91385529578,4.510400903193012,2.9070231413292014,16.214944649446494,436750.82421875,843787.017578125,36022.301002061635,21144.665234375,PW,CALIBRATION,8,B2,OVERALL,10737.760396809595,3.275523222035661,5368.880198404798,14785.91385529578,False,FAIL,PASS,0.9,0.95
195,0.8153846153846154,0.8344827586206897,0.18461538461538463,1044.34140625,8480.482617187481,12907.1826171875,9753.629942908654,1.2103179916085225,1.2390207984626613,10.948717948717949,203646.57421875,407293.1484375,1130.2747309027777,14152.1173828125,PW,CALIBRATION,8,B2,2025-04-02,8553.128287760417,1.0613489656472586,4276.564143880209,9753.629942908654,False,FAIL,FAIL,0.88,1.0
405,0.9530864197530864,0.949535192563081,0.04691358024691358,209.51609037422838,0.0,12151.9482421875,14068.091661844135,3.1478309255336736,2.7400713406862227,15.528395061728395,84854.0166015625,169708.033203125,2820.5804833984375,25689.9296875,PW,CALIBRATION,8,B2,2025-04-03,11612.89252326871,2.5984634660002,5806.446261634355,14068.091661844135,False,PASS,PASS,0.88,1.0
291,0.9347079037800687,0.9364548494983278,0.06529209621993128,291.59455876825604,1136.4482421875,12151.9482421875,11966.981022471005,2.717255737851801,2.41104360845488,13.216494845360824,84854.0166015625,169708.033203125,1988.6619737413193,15756.0517578125,PW,CALIBRATION,8,B2,2025-04-04,10645.002000107388,2.4170835325903335,5322.501000053694,11966.981022471005,False,PASS,PASS,0.88,1.0
236,0.9449152542372882,0.958,0.05508474576271186,268.62803727489404,461.1982421875,10612.9482421875,13830.488463320975,4.219435904741637,3.0309353129113763,15.169491525423728,63396.216796875,97077.802734375,1964.1257231987847,21409.365234375,PW,CALIBRATION,8,B2,2025-04-05,11726.353437003443,3.577501753101642,5863.176718501722,13830.488463320975,False,PASS,PASS,0.88,1.0
867,1.0,1.0,0.0,0.0,0.0,0.0,17481.957658637904,10.754486664821181,3.376389148136068,19.02883506343714,0.0,0.0,16172.763763020834,21130.065234375,PW,CALIBRATION,8,B2,2025-04-06,10231.448577282476,6.294145051416471,5115.724288641238,17481.957658637904,True,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,14672.886387616738,9.776455436596052,3.4876115309318627,16.126436781609197,0.0,0.0,11945.894327799479,18203.377197265585,PW,CALIBRATION,8,B2,2025-04-07,12486.21921021911,8.319492324516267,6243.109605109555,14672.886387616738,True,PASS,PASS,0.88,1.0
821,0.9939098660170523,0.9939098660170523,0.0060901339829476245,36.193216637484774,0.0,6269.326171875,18413.172798035932,8.516457687990934,3.428599608172861,20.036540803897687,29714.630859375,29714.630859375,4190.972287868924,24545.9296875,PW,CALIBRATION,8,B2,GPU_1,10338.833585899436,4.781915628733151,5169.416792949718,18413.172798035932,True,PASS,PASS,0.88,1.0
1319,0.9378316906747536,0.9383458646616541,0.0621683093252464,308.5945362845906,1217.0482421875,12907.1826171875,12368.416573872251,3.0749338202537913,2.5594290756646583,13.645943896891584,407036.193359375,814072.38671875,8945.17728407118,15756.0517578125,PW,CALIBRATION,8,B2,GPU_2_4,11054.97333480916,2.7483963841432972,5527.48666740458,12368.416573872251,False,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,22310.8896484375,23.504586882242833,3.987819331789498,25.178571428571427,0.0,0.0,22886.15143012153,23500.35537109375,PW,CALIBRATION,8,B2,GPU_5_PLUS,7491.869201660156,7.892705908890224,3745.934600830078,22310.8896484375,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2168,0.981549815498155,0.9894261948399831,0.01845018450184502,80.28321033210327,0.0,8076.199999999997,17413.184686346867,5.311842386301695,3.060256560709949,18.94880073800738,174053.99999999988,309358.99999999977,36465.52677777778,20510.800000000003,PW,CALIBRATION,8,B3,OVERALL,9811.649446494464,2.9930157147122496,4905.824723247232,17413.184686346867,True,FAIL,PASS,0.9,0.95
195,0.9179487179487179,0.9264367816091954,0.08205128205128205,353.4369230769228,3438.499999999979,7865.199999999997,13178.940512820514,1.6353612866563623,1.430684193080515,14.328205128205129,68920.19999999995,137840.3999999999,1620.562888888889,19193.100000000002,PW,CALIBRATION,8,B3,2025-04-02,7717.964102564102,0.9577142937141614,3858.982051282051,13178.940512820514,False,PASS,PASS,0.88,1.0
405,0.980246913580247,0.9787516600265604,0.019753086419753086,67.89530864197525,0.0,7397.199999999997,16197.45234567901,3.6242898208343526,2.8722826043744116,17.6,27497.599999999977,54995.19999999995,3394.6982222222214,20520.800000000003,PW,CALIBRATION,8,B3,2025-04-03,8776.046913580247,1.9637000200552375,4388.023456790123,16197.45234567901,True,PASS,PASS,0.88,1.0
291,0.9725085910652921,0.9732441471571907,0.027491408934707903,94.49347079037793,0.0,7397.199999999997,16315.718213058422,3.7046920061423996,2.651927024657068,17.762886597938145,27497.599999999977,54995.19999999995,2711.843777777778,20510.800000000003,PW,CALIBRATION,8,B3,2025-04-04,9070.185567010309,2.0595013670582656,4535.092783505154,16315.718213058422,False,PASS,PASS,0.88,1.0
236,0.9661016949152542,0.978,0.03389830508474576,212.45169491525414,0.0,8076.199999999997,17677.898305084742,5.393212179502094,3.244567838491268,19.20762711864407,50138.59999999998,61528.19999999997,2432.491722222222,20510.800000000003,PW,CALIBRATION,8,B3,2025-04-05,10291.177966101695,3.1396552571093204,5145.588983050848,17677.898305084742,False,PASS,PASS,0.88,1.0
867,1.0,1.0,0.0,0.0,0.0,0.0,18905.249826989613,11.630062326516013,3.4669443294691504,20.602076124567475,0.0,0.0,15280.16372222222,20511.800000000003,PW,CALIBRATION,8,B3,2025-04-06,10684.44982698962,6.572820700577287,5342.22491349481,18905.249826989613,True,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,19029.96091954023,12.679547839139792,3.730510594758228,20.660919540229884,0.0,0.0,11025.766444444444,20510.800000000003,PW,CALIBRATION,8,B3,2025-04-07,10809.16091954023,7.202078530783546,5404.580459770115,19029.96091954023,True,PASS,PASS,0.88,1.0
821,0.9939098660170523,0.9939098660170523,0.0060901339829476245,47.19732034104749,0.0,8076.199999999997,18463.125213154686,8.539561670907839,3.4502849437970875,20.113276492082825,38748.999999999985,38748.999999999985,4199.854666666666,20518.800000000003,PW,CALIBRATION,8,B3,GPU_1,10371.42143727162,4.796988156450011,5185.71071863581,18463.125213154686,True,PASS,PASS,0.88,1.0
1319,0.9734647460197119,0.9736842105263158,0.026535253980288095,102.58150113722509,0.0,7865.199999999997,16713.62714177407,4.155204269713792,2.8003364412253857,18.170583775587566,135304.99999999988,270609.99999999977,12269.922777777778,20510.800000000003,PW,CALIBRATION,8,B3,GPU_2_4,9430.338893100834,2.344493155260212,4715.169446550417,16713.62714177407,False,PASS,PASS,0.88,1.0
