fold_id,date,model,Q10_total_GPU_h,Q90_total_GPU_h,reference_schedulable_GPU_h,phase,lower_boundary_MAE_GPU_h,upper_boundary_MAE_GPU_h,normalized_boundary_score,hausdorff_boundary_proxy_GPU_h,simultaneous_inner_coverage,nonempty_set,safe_width_GPU_h,reference_width_GPU_h,capture_ratio
2,2024-12-01,BL3_DIRECT_QUANTILE_LIGHTGBM,355.57987655914866,2359.986559862774,4192.514722222222,RAW,103.12676221359709,120.86915337547323,0.9779906217185593,2615.2474601551107,False,False,5057.782752893094,67768.9122222222,0.0
2,2024-12-01,FULL_SAFE_FLEX_RAW,4.765273154467171,3762.795133410692,4192.514722222222,RAW,122.04831325147079,126.19873797923194,1.083873727493808,2615.9485325723695,False,False,66.49783895214752,67768.9122222222,0.0
2,2024-12-02,BL1_LEGACY_B2_B3,1402.5533423257607,1690.998159215921,4712.310833333324,RAW,99.12249645959544,132.28634784428917,0.883968956170733,3360.106157270022,False,False,20975.294111740805,100403.55611111087,0.0
2,2024-12-02,BL3_DIRECT_QUANTILE_LIGHTGBM,949.3331841132883,3555.8052761927906,4712.310833333324,RAW,87.32027651859637,137.35346564721613,0.8582412393904848,3544.3587679072366,False,False,13546.375095342999,100403.55611111087,0.0
2,2024-12-02,FULL_SAFE_FLEX_RAW,2363.7991486138753,4145.24418962502,4712.310833333324,RAW,83.88116917131983,122.79862426296378,0.789505352802194,3000.3097090812,False,False,34321.01742451806,100403.55611111087,0.0
2,2024-12-03,BL1_LEGACY_B2_B3,0.0,4083.489578056119,4457.383611111112,RAW,58.07295849554135,108.36343161651237,0.8619116811357108,1651.864722222223,False,False,0.0,68041.2077777778,0.0
2,2024-12-03,BL3_DIRECT_QUANTILE_LIGHTGBM,577.7244168979355,4402.408391079249,4457.383611111112,RAW,61.725779159174635,96.10468496309008,0.8173448160853773,1376.7859048902917,False,False,8209.873485334858,68041.2077777778,0.0
2,2024-12-03,FULL_SAFE_FLEX_RAW,186.30636778515824,6176.651499041483,4457.383611111112,RAW,94.19910176294208,104.36639532502862,1.0282962836157195,2034.6245437036205,False,False,2625.49906551433,68041.2077777778,0.0
2,2024-12-04,BL1_LEGACY_B2_B3,0.0,5838.132570908312,5354.641666666659,RAW,112.88784815018032,173.65434606481455,0.9449178441902709,5256.2752777777705,False,False,0.0,126901.65777777761,0.0
2,2024-12-04,BL3_DIRECT_QUANTILE_LIGHTGBM,2900.160419266217,7697.105369759143,5354.641666666659,RAW,109.09552204015989,156.9425798434438,0.8773023826142371,4039.351682735538,False,False,41627.27088727168,126901.65777777761,0.0
2,2024-12-04,FULL_SAFE_FLEX_RAW,1163.3460859419956,13333.952347721712,5354.641666666659,RAW,151.33628332665506,165.05054278970627,1.0433352005386074,4754.641756618334,False,False,16481.405352001348,126901.65777777761,0.0
2,2024-12-05,BL1_LEGACY_B2_B3,793.3178899053971,1708.267744986765,4682.7405555555615,RAW,99.95696895184402,136.7438305341231,0.9135092277587655,3500.6064796341498,False,False,11439.826366069428,96662.61500000012,0.0
2,2024-12-05,BL3_DIRECT_QUANTILE_LIGHTGBM,3481.035875352306,8072.254908373004,4682.7405555555615,RAW,88.42089205324588,119.35486949737376,0.8018776273391868,2385.7288864953716,False,False,50097.17532415535,96662.61500000012,0.0
2,2024-12-05,FULL_SAFE_FLEX_RAW,2367.868764509085,9191.630083998958,4682.7405555555615,RAW,104.59730368807901,124.48905597352132,0.8841225038487549,2847.475645648668,False,False,33779.119272852935,96662.61500000012,0.0
2,2024-12-06,BL1_LEGACY_B2_B3,0.0,2609.0009335288105,2111.795555555556,RAW,47.28649971990918,70.35840335648149,0.9553421217036393,2106.3772222222224,False,False,0.0,50608.92111111112,0.0
2,2024-12-06,BL3_DIRECT_QUANTILE_LIGHTGBM,3111.150672334264,6848.463644315291,2111.795555555556,RAW,91.49421474074184,57.51072388625482,1.210003072719628,1384.8679959229644,False,False,44835.95616737846,50608.92111111112,0.0
2,2024-12-06,FULL_SAFE_FLEX_RAW,1461.169870606836,9799.782702568004,2111.795555555556,RAW,153.67115839882658,64.16973710096163,1.768989372752121,2889.4066902180575,False,False,20782.294677476762,50608.92111111112,0.0
2,2024-12-07,BL1_LEGACY_B2_B3,0.0,4251.8174741816365,16.12333333333333,RAW,89.40124659142627,0.4095833333333333,89.8108299247596,2167.5135031905243,False,False,0.0,46.59777777777778,0.0
2,2024-12-07,BL3_DIRECT_QUANTILE_LIGHTGBM,1938.9935489490392,6288.6156954079715,16.12333333333333,RAW,132.16295348348334,53.42538606063465,185.58833954411799,3205.843035111987,False,False,27719.667899895572,46.59777777777778,0.0
2,2024-12-07,FULL_SAFE_FLEX_RAW,678.956786975543,10815.254613002806,16.12333333333333,RAW,227.51092584921093,18.938394487357694,246.44932033656863,5513.456435154053,False,False,9587.350384986217,46.59777777777778,0.0
2,2024-12-08,BL1_LEGACY_B2_B3,0.0,4418.890588204405,1.1477777777777778,RAW,93.06632703950517,0.03825925925925926,93.10458629876443,2252.6848993907206,True,False,0.0,27.546666666666667,0.0
2,2024-12-08,BL3_DIRECT_QUANTILE_LIGHTGBM,1974.6939473068653,6424.83680882016,1.1477777777777778,RAW,135.3266190237323,54.3431017398085,189.6697207635408,3275.2865388685555,False,False,28228.267035603254,27.546666666666667,0.0
2,2024-12-08,FULL_SAFE_FLEX_RAW,701.9581445631724,10936.266884742223,1.1477777777777778,RAW,230.37121708696762,19.29306006634435,249.66427715331196,5575.146696939674,False,False,9914.10301227284,27.546666666666667,0.0
2,2024-12-09,BL1_LEGACY_B2_B3,1614.9898785974713,1614.9898785974713,1.946666666666667,RAW,34.00909699020927,44.45590397296581,78.46500096317507,823.3107376569102,False,True,30100.628554783238,13.824444444444445,0.0
2,2024-12-09,BL3_DIRECT_QUANTILE_LIGHTGBM,1704.28511096429,6340.598981864839,1.946666666666667,RAW,133.56591384549768,46.91501733251114,180.4809311780088,3232.3433437493377,False,False,24320.314851713996,13.824444444444445,0.0
2,2024-12-09,FULL_SAFE_FLEX_RAW,3163.913348052687,8117.563925305814,1.946666666666667,RAW,171.00214049194273,87.11191477770393,258.11405526964666,4138.213723414644,False,False,45442.18106377808,13.824444444444445,0.0
