role,resolution,method,block,start_hour,end_hour,duration,Q90_coverage,calibration_error,normalized_Q90_pinball,requirement_ratio,high_load_coverage,positive_coverage,normalized_Q50_pinball,N_days,N_targets,actual_primary_GPUh,predicted_primary_GPUh,N_high_load,N_positive,Q90_pinball_GPUh,Q50_pinball_GPUh,prefix_downward_pairs_Q50,prefix_downward_pairs_Q90,max_prefix_drop_GPUh
EXPOSED_EVALUATION,H1,DIRECT,3,3,3,1,0.8295454545454546,0.07045454545454544,3.613466423152009,0.8214225438892258,0.0,0.8076923076923077,2.397451702693537,88,88,67247.63805555552,55238.72592213632,8,78,537.224280115505,356.435930008653,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,4,4,4,1,0.8522727272727273,0.04772727272727273,0.9068814608939589,2.1796358630846218,0.0,0.8289473684210527,0.7937688974259338,88,88,23495.575555555555,51211.799104703234,6,76,134.82863348537037,118.01186853861803,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,5,5,5,1,0.8863636363636364,0.013636363636363669,0.9380167732267061,1.978935994494641,0.14285714285714285,0.875,0.8905720363117902,88,88,26796.752222222218,53029.05750810979,7,80,139.4576084903577,132.4038651731161,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,6,6,6,1,0.875,0.025000000000000022,1.2438927868828005,1.7218564275306236,0.0,0.8589743589743589,1.0674305866002511,88,88,30397.644722222227,52340.379946750625,9,78,184.93306114383952,158.69792639705057,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,7,7,7,1,0.8068181818181818,0.09318181818181825,1.1199631408485862,1.6290656390500093,0.0,0.7733333333333333,1.0718293830177243,88,88,30590.83138888888,49834.47228561135,10,75,166.5080899170073,159.3519079100959,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,8,8,8,1,0.8295454545454546,0.07045454545454544,2.13609557365865,1.061886997901256,0.0,0.8,1.6355880879245361,88,88,45891.03916666664,48731.09781126058,10,75,317.5793746038664,243.1675101423215,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,9,9,9,1,0.7954545454545454,0.10454545454545461,5.129797441302273,0.5376514993643068,0.0,0.7692307692307693,3.2480041956555983,88,88,87882.50722222216,47250.161775922286,10,78,762.6615041680833,482.88997640696056,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,10,10,10,1,0.8522727272727273,0.04772727272727273,1.118895550945051,1.7078847936614634,0.0,0.8289473684210527,0.882885488407343,88,88,24617.18805555555,42043.32114278793,5,76,166.34936830451062,131.26108434136904,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,11,11,11,1,0.8636363636363636,0.036363636363636376,0.8987250355998831,1.6101393353190714,0.0,0.84,0.7265170526485387,88,88,20082.640555555554,32335.849515574035,4,75,133.6159946522403,108.01334643654735,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,12,12,12,1,0.8522727272727273,0.04772727272727273,0.9261680740002994,1.4466362186027653,0.0,0.821917808219178,0.7834223133941346,88,88,21038.46277777778,30435.002238059464,4,73,137.6960288416781,116.47361260727075,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,13,13,13,1,0.8977272727272727,0.002272727272727315,1.9740232215163764,0.8571967756425971,0.0,0.875,1.2908516345156267,88,88,34391.95583333332,29480.673648375938,2,72,293.4836193068489,191.91456592632838,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,14,14,14,1,0.8522727272727273,0.04772727272727273,1.7490853684981154,0.8572462914026588,0.0,0.8169014084507042,1.1787114724784502,88,88,31460.753888888896,26969.614595981773,4,71,260.04147206999914,175.24237065243207,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,15,15,15,1,0.8409090909090909,0.05909090909090908,1.2138732485708874,1.17625307820677,0.0,0.7941176470588235,0.9247939208632318,88,88,24440.290555555483,28747.966998239994,6,68,180.46997142044054,137.49172960560398,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,16,16,16,1,0.9204545454545454,0.020454545454545392,0.44741608717372366,2.4161014505647476,0.0,0.8870967741935484,0.30124396150884436,88,88,7836.948333333334,18934.862236167657,1,62,66.51861597605004,44.78679235092032,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,17,17,17,1,0.875,0.025000000000000022,2.0921703142609207,0.6023066681901238,0.0,0.8135593220338984,1.2335051667562915,88,88,32252.37722222244,19425.82186592784,6,59,311.048881970079,183.38870426014967,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,18,18,18,1,0.8522727272727273,0.04772727272727273,0.875541992968127,1.0541006774946036,0.0,0.7636363636363637,0.5492115732358228,88,88,14381.472222222226,15159.519612814263,4,55,130.16930609054936,81.65283899479223,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,19,19,19,1,0.9545454545454546,0.054545454545454564,0.44198587797746575,1.4381402792520408,0.0,0.9047619047619048,0.25518793043793475,88,88,6640.932777777766,9550.592919527346,2,42,65.71129140603468,37.93951186188119,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,20,20,20,1,0.9318181818181818,0.031818181818181746,0.12091885372393216,5.732662046707409,,0.8235294117647058,0.065644578378768,88,88,1647.5894444444439,9445.073476722411,0,34,17.977348212790847,9.759565257633483,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,21,21,21,1,0.9090909090909091,0.009090909090909038,0.09180095512545504,4.531699085268671,,0.8987341772151899,0.06689889403088943,88,88,1938.1527777777783,8783.125170166488,0,79,13.648307817447149,9.946047915651583,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,22,22,22,1,0.8977272727272727,0.002272727272727315,0.17501081736663335,3.3457749684797555,,0.7906976744186046,0.1189062745624241,88,88,3076.1311111111113,10292.042471317374,0,43,26.01935354091445,17.678132372762775,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,23,23,23,1,0.8181818181818182,0.08181818181818179,0.4108527004414287,1.4613861537198671,0.0,0.6981132075471698,0.32633040853992346,88,88,8598.41333333333,12565.60218929362,1,53,61.08263378731625,48.51646543175422,0,0,0.0
EXPOSED_EVALUATION,H3,DIRECT,0,0,2,3,0.7840909090909091,0.11590909090909096,1.417015270031094,1.2982154701626378,0.13333333333333333,0.7654320987654321,1.2606853323036311,88,88,127585.67777777786,165633.70066229685,15,81,632.0150120762097,562.2889691955802,0,0,0.0
EXPOSED_EVALUATION,H3,DIRECT,1,3,5,3,0.875,0.025000000000000022,1.4957163403062514,1.4202553232213406,0.0,0.8625,1.1915695136716,88,88,117539.9658333333,166936.76216604613,9,80,667.1171446589258,531.462036083969,0,0,0.0
EXPOSED_EVALUATION,H3,DIRECT,2,6,8,3,0.7840909090909091,0.11590909090909096,1.0663306868289635,1.479383733555331,0.07692307692307693,0.759493670886076,1.0969702663049368,88,88,106879.51527777774,158115.81635222293,13,79,475.60320355521094,489.269022549591,0,0,0.0
EXPOSED_EVALUATION,H3,DIRECT,3,9,11,3,0.7613636363636364,0.13863636363636367,2.1299684286952245,1.0290753647548465,0.0,0.7307692307692307,1.5052455257278894,88,88,132582.33583333326,136437.21560773707,12,78,950.005303862547,671.3673375585414,0,0,0.0
EXPOSED_EVALUATION,H3,DIRECT,4,12,14,3,0.8522727272727273,0.04772727272727273,1.3187159163971234,1.08031221925698,0.0,0.8354430379746836,0.9588582003261172,88,88,86891.17249999999,93869.59539731604,6,79,588.1716827289588,427.6684873305466,0,0,0.0
EXPOSED_EVALUATION,H3,DIRECT,5,15,17,3,0.8295454545454546,0.07045454545454544,1.0601624704985055,1.3499884968313056,0.0,0.8,0.7891193307691649,88,88,64529.61611111126,87114.23945494028,7,75,472.85206501702356,351.9618129130683,0,0,0.0
EXPOSED_EVALUATION,H3,DIRECT,6,18,20,3,0.875,0.025000000000000022,0.3943203104817508,2.047692763121331,0.0,0.828125,0.2900209428759759,88,88,22669.994444444437,46421.183563889645,5,64,175.87414974402498,129.35470322072933,0,0,0.0
EXPOSED_EVALUATION,H3,DIRECT,7,21,23,3,0.875,0.025000000000000022,0.1555875514308832,3.0663104565673645,,0.8607594936708861,0.16067610695008153,88,88,13612.69722222222,41740.75583458549,0,79,69.39492486509326,71.66451471774604,0,0,0.0
EXPOSED_EVALUATION,H6,DIRECT,0,0,5,6,0.7727272727272727,0.12727272727272732,1.2801833285869835,1.1105272230386283,0.0,0.7530864197530864,1.0555863467647468,88,88,245125.64361111115,272218.7002950036,12,81,1141.9708721401582,941.6220584318263,0,0,0.0
EXPOSED_EVALUATION,H6,DIRECT,1,6,11,6,0.7272727272727273,0.17272727272727273,1.2854794735250399,1.0915642884420915,0.0,0.7,1.1360863365759284,88,88,239461.851111111,261388.00511712575,15,80,1146.6952292840438,1013.4310263500503,0,0,0.0
EXPOSED_EVALUATION,H6,DIRECT,2,12,17,6,0.7840909090909091,0.11590909090909096,1.089747075339057,1.0367310449803562,0.0,0.7654320987654321,0.8020199523064437,88,88,151420.78861111123,156982.632408547,8,81,972.0946916335143,715.4314573211278,0,0,0.0
EXPOSED_EVALUATION,H6,DIRECT,3,18,23,6,0.8863636363636364,0.013636363636363669,0.23267516254093665,2.4785753343410333,,0.875,0.22935837182067417,88,88,36282.69166666665,89929.3846285009,0,80,207.55484965227998,204.59614967006308,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,0,0,0,1,0.9545454545454546,0.054545454545454564,0.9389574458618962,5.715129076908707,0.6363636363636364,0.9466666666666667,0.8866343149113625,88,88,24447.014166666664,139717.84150751575,11,75,139.59746095336294,131.81843298780885,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,1,0,1,2,0.8409090909090909,0.05909090909090908,1.0002998663697804,2.0071930248796885,0.07692307692307693,0.825,1.099644340783999,88,88,74097.4077777778,148727.80005322155,13,80,297.43482444836576,326.97447280855573,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,2,0,2,3,0.875,0.025000000000000022,1.2721196598336464,2.1379525726015434,0.125,0.8641975308641975,1.2033824629128327,88,88,127585.67777777786,272772.1280321119,8,81,567.3888907029942,536.7308298755769,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,3,0,3,4,0.8636363636363636,0.036363636363636376,1.7145122887577022,1.8035920361919326,0.0,0.8518518518518519,1.425670586613788,88,88,194833.3158333334,351399.8168218676,10,81,1019.6055778191972,847.8339244202489,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,4,0,4,5,0.8409090909090909,0.05909090909090908,1.3937684158531445,1.6757274064744234,0.0,0.8271604938271605,1.2464362319352924,88,88,218328.89138888894,365859.70692553895,6,81,1036.077475436022,926.5560115917964,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,5,0,5,6,0.8409090909090909,0.05909090909090908,1.1934398610128019,1.5951863897794136,0.0,0.8271604938271605,1.1253282091507972,88,88,245125.64361111115,391021.09047436353,9,81,1064.5924911644543,1003.8343788356414,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,6,0,6,7,0.8409090909090909,0.05909090909090908,1.0371540566340283,1.5719573423906417,0.0,0.8271604938271605,1.0747195416203636,88,88,275523.2883333334,433110.856095197,11,81,1079.376402979396,1118.4711717857963,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,7,0,7,8,0.8295454545454546,0.07045454545454544,0.9580280757532307,1.469039704376316,0.09090909090909091,0.8148148148148148,0.991517890559874,88,88,306114.1197222223,449693.79594214953,11,81,1139.461963790486,1179.2941682032376,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,8,0,8,9,0.7840909090909091,0.11590909090909096,0.9401417559062879,1.3434990921247956,0.0,0.7654320987654321,0.9728232440736758,88,88,352005.1588888889,472918.61139046657,10,81,1257.961821115923,1301.6914651973027,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,9,0,9,10,0.7613636363636364,0.13863636363636367,1.2802022969401194,1.1635845776795355,0.0,0.7407407407407407,1.1615516009213707,88,88,439887.66611111106,511846.5041983337,16,81,1903.3129876877217,1726.9116398144688,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,10,0,10,11,0.75,0.15000000000000002,1.2171432154310726,1.1406859604176998,0.0,0.7283950617283951,1.1119404359557832,88,88,464504.8541666666,529854.1656937877,17,81,1990.5173931317709,1818.4686484183514,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,11,0,11,12,0.7386363636363636,0.16136363636363638,1.1213662681235663,1.1125239512864356,0.06666666666666667,0.7160493827160493,1.0406483521585472,88,88,484587.4947222222,539115.1943723613,15,81,2000.6003618420245,1856.5936296286784,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,12,0,12,13,0.7272727272727273,0.17272727272727273,1.0360042680562749,1.077291872075438,0.0,0.7037037037037037,0.9772499502712375,88,88,505625.95749999996,544706.7343251108,16,81,2002.3339267752824,1888.7767074925468,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,13,0,13,14,0.6931818181818182,0.2068181818181818,1.0729154995960062,1.0381470535462953,0.05555555555555555,0.6666666666666666,0.9890911256908846,88,88,540017.9133333333,560618.0055892183,18,81,2233.1873751006715,2058.7136783359942,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,14,0,14,15,0.6818181818181818,0.21818181818181825,1.0382875602376178,0.9926917960530565,0.05555555555555555,0.6585365853658537,0.9553906257504656,88,88,571478.6672222222,567302.1845708347,18,82,2315.4772527883815,2130.6094247591586,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,15,0,15,16,0.6704545454545454,0.2295454545454546,0.9982990747907419,0.985000895080879,0.05263157894736842,0.6463414634146342,0.9373797654017598,88,88,595918.9577777777,586980.7068067756,19,82,2374.7191820384364,2229.806443746183,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,16,0,16,17,0.6818181818181818,0.21818181818181825,0.9511272339744317,0.9780792928848073,0.05263157894736842,0.6585365853658537,0.8864512137303435,88,88,603755.906111111,590521.1497241815,19,82,2403.9152225235425,2240.4505838891037,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,17,0,17,18,0.6704545454545454,0.2295454545454546,0.9668420293573632,0.9426220388580132,0.05,0.6506024096385542,0.8740793270683916,88,88,636008.2833333334,599515.4247662517,20,83,2587.3765362317076,2339.133253407663,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,18,0,18,19,0.6704545454545454,0.2295454545454546,0.9319376095443339,0.9289944171295833,0.05,0.6506024096385542,0.8393314897649904,88,88,650389.7555555557,604208.4518693855,20,83,2632.5222383836717,2370.9299738019868,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,19,0,19,20,0.6363636363636364,0.26363636363636367,0.8850966033697858,0.9236700333823824,0.05,0.6144578313253012,0.7882155842345889,88,88,657030.6883333334,606879.5578260999,20,83,2631.7963412165295,2343.724834984779,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,20,0,20,21,0.6704545454545454,0.2295454545454546,0.8414248042252751,0.929231181441561,0.05263157894736842,0.6506024096385542,0.7496991017399955,88,88,658678.2777777779,612064.3942493373,19,83,2627.037148685021,2340.6576330015905,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,21,0,21,22,0.6704545454545454,0.2295454545454546,0.8064964476351985,0.9271661159973189,0.05263157894736842,0.6506024096385542,0.7205352985751352,88,88,660616.4305555556,612501.1700822073,19,83,2637.8904079061676,2356.728486830104,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,22,0,22,23,0.6704545454545454,0.2295454545454546,0.7758464767859259,0.928558811713288,0.05263157894736842,0.6506024096385542,0.6884256731587516,88,88,663692.5616666668,616277.5764041482,19,83,2652.98770535733,2354.0544445192513,0,0,0.0
EXPOSED_EVALUATION,CUM,DIRECT,23,0,23,24,0.6704545454545454,0.2295454545454546,0.7544791438500288,0.9180087977359698,0.05,0.6506024096385542,0.6659446901934913,88,88,672290.9750000001,617169.029688493,20,83,2692.0931921991846,2376.189165021443,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,0,0,0,1,0.9354838709677419,0.03548387096774186,0.6518380052825665,4.647497615476756,0.0,0.9285714285714286,0.6167776263384054,31,31,6095.723888888879,28329.862238215763,2,28,96.91060110485006,91.69807533785429,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,1,1,1,1,0.8387096774193549,0.06129032258064515,1.9522075517150121,1.6195052324124533,0.16666666666666666,0.8387096774193549,1.8851299361405345,31,31,18482.389722222222,29932.32686262504,6,31,290.2402219338488,280.2676029804866,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,2,2,2,1,0.8387096774193549,0.06129032258064515,0.9917329745136737,2.1083418947813337,0.2,0.8387096774193549,1.2045295133919733,31,31,14630.000833333334,30845.043677602494,5,31,147.4437481655559,179.08081186635687,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,3,3,3,1,0.7096774193548387,0.19032258064516128,9.555093393798384,0.5456189761384631,0.1111111111111111,0.7096774193548387,6.366310551300749,31,31,62004.85083333343,33831.02322730152,9,31,1420.5827780854438,946.4974078632558,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,4,4,4,1,0.8709677419354839,0.029032258064516148,1.0937846246267595,2.1795308810260448,0.0,0.8666666666666667,1.0626769878142108,31,31,12654.550277777784,27580.983115913386,4,30,162.61605581876464,157.99119541169355,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,5,5,5,1,0.8387096774193549,0.06129032258064515,1.7563944865940588,1.8719919137294776,0.0,0.8387096774193549,1.5675470489933767,31,31,15067.683888888887,28206.58239863192,4,31,261.12813934389817,233.05165631179992,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,6,6,6,1,0.8387096774193549,0.06129032258064515,3.5365143576554883,1.0469731764753178,0.0,0.8387096774193549,2.575575218688676,31,31,26668.442777777767,27921.144246700238,4,31,525.7835987451468,382.9180572643586,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,7,7,7,1,0.8064516129032258,0.09354838709677427,3.8496322213524827,1.017385676534459,0.0,0.8064516129032258,2.7611304954499674,31,31,27041.737222222248,27511.87611849765,6,31,572.3357177403996,410.50508542685196,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,8,8,8,1,0.8709677419354839,0.029032258064516148,1.9051186585679833,1.8578532738598945,0.25,0.8571428571428571,1.6754332671916152,31,31,15612.894166666667,29006.46654196972,4,28,283.23938291670316,249.09140571546956,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,9,9,9,1,0.8387096774193549,0.06129032258064515,12.247123401519383,0.41641642996093237,0.0,0.8275862068965517,7.380019861185601,31,31,68438.8761111111,28499.07246072742,4,29,1820.8144984305068,1097.2084400067986,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,10,10,10,1,0.9032258064516129,0.003225806451612856,0.5578455140466927,2.8162556066050586,0.5,0.9,0.8970564063222245,31,31,9408.071388888888,26495.533796298972,2,30,82.93647141128871,133.36791481490567,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,11,11,11,1,0.9354838709677419,0.03548387096774186,3.2399724648603248,1.355064154641956,0.0,0.9285714285714286,1.9349444523053094,31,31,17820.732500000024,24148.23582021296,2,28,481.6958762578833,287.6736680858542,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,12,12,12,1,0.967741935483871,0.06774193548387097,0.6156324203515662,5.617075965277035,0.0,0.9615384615384616,0.44122364200592196,31,31,3772.90861111111,21192.714278658976,1,26,91.52781432258045,65.59796762683278,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,13,13,13,1,0.9354838709677419,0.03548387096774186,0.9791135174394286,3.4884184153627116,0.0,0.9259259259259259,0.7313449983651558,31,31,6479.50944444443,22603.24006851656,2,27,145.56757776620674,108.731130790493,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,14,14,14,1,0.8387096774193549,0.06129032258064515,2.351567487137683,1.4416498719141684,0.0,0.7916666666666666,1.6322716146069889,31,31,15229.18472222222,21955.152204148875,4,24,349.6141938185168,242.67444066777867,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,15,15,15,1,0.7741935483870968,0.12580645161290327,1.3831528005890614,1.2062452884345942,0.0,0.75,1.088793978277286,31,31,10071.150555555556,12148.277906754332,4,28,205.63724152112988,161.87408230124998,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,16,16,16,1,0.9032258064516129,0.003225806451612856,0.7245080314793924,1.992515028806635,0.0,0.88,0.581642485790786,31,31,5372.825277777779,10705.43511312441,2,25,107.71465957331367,86.47443455167893,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,17,17,17,1,0.9354838709677419,0.03548387096774186,0.24995287653948986,6.523249616765001,,0.9090909090909091,0.14865355545037873,31,31,1354.9769444444441,8838.852833572633,0,22,37.161201582328445,22.100744814387475,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,18,18,18,1,0.9032258064516129,0.003225806451612856,0.13483140085952613,3.9085629379100273,,0.8125,0.1740787314687921,31,31,1610.1044444444442,6293.194557719769,0,16,20.045765971318907,25.880777692453467,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,19,19,19,1,0.9032258064516129,0.003225806451612856,0.16189078708108362,5.544883634841291,,0.7857142857142857,0.12175866795036905,31,31,1081.161388888889,5994.9140918722815,0,14,24.068761505497164,18.102205770712956,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,20,20,20,1,0.8709677419354839,0.029032258064516148,0.2035221734972294,4.274780741844486,,0.8620689655172413,0.15241637465145885,31,31,1395.5661111111106,5965.739135748581,0,29,30.258217550896116,22.660173794702093,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,21,21,21,1,1.0,0.09999999999999998,0.15508247736370948,37.064387116899844,,1.0,0.02705750661936587,31,31,198.18805555555554,7345.718813056762,0,17,23.056550830649044,4.0227160884007045,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,22,22,22,1,0.9354838709677419,0.03548387096774186,0.6285143667548306,3.369340984535812,0.0,0.92,0.4703463081686884,31,31,4177.870277777777,14076.669554990685,1,25,93.44300975338331,69.9277168294527,0,0,0.0
MAY_HISTORICAL,H1,AGGREGATED_H1,23,23,23,1,0.8387096774193549,0.06129032258064515,0.759160385994961,2.2522192828718044,0.0,0.8148148148148148,0.7064970956640461,31,31,6919.066944444446,15583.255991758673,3,27,112.86652319370262,105.03692277033387,0,0,0.0
MAY_HISTORICAL,H3,AGGREGATED_H1,0,0,2,3,0.9032258064516129,0.003225806451612856,0.711832188020541,2.2726732473886995,0.6,0.9032258064516129,0.9394446900216372,31,31,39208.114444444436,89107.23277844331,5,31,317.4903181517341,419.00970276483184,0,0,0.0
MAY_HISTORICAL,H3,AGGREGATED_H1,1,3,5,3,0.7741935483870968,0.12580645161290327,3.2230954496668835,0.9987908193144438,0.125,0.7741935483870968,2.721321685864374,31,31,89727.0850000001,89618.58874184683,8,31,1437.5601679290962,1213.7597911115556,0,0,0.0
MAY_HISTORICAL,H3,AGGREGATED_H1,2,6,8,3,0.7741935483870968,0.12580645161290327,2.3828579678244006,1.2180574494454472,0.125,0.7741935483870968,2.118628350102227,31,31,69323.07416666669,84439.48690716761,8,31,1062.7987144255585,944.9474191237742,0,0,0.0
MAY_HISTORICAL,H3,AGGREGATED_H1,3,9,11,3,0.8709677419354839,0.029032258064516148,4.81875352646599,0.8272683321811435,0.0,0.8666666666666667,3.266380709373167,31,31,95667.68000000001,79142.84207723936,4,30,2149.2531750591893,1456.866194134015,0,0,0.0
MAY_HISTORICAL,H3,AGGREGATED_H1,4,12,14,3,0.8709677419354839,0.029032258064516148,0.9757014470856554,2.5803363754129807,0.0,0.8666666666666667,0.841522687318174,31,31,25481.602777777764,65751.10655132442,4,30,435.1808868291765,375.33467891007973,0,0,0.0
MAY_HISTORICAL,H3,AGGREGATED_H1,5,15,17,3,0.8064516129032258,0.09354838709677427,0.5520542034238642,1.8865798524879103,0.0,0.7857142857142857,0.5667878001321849,31,31,16798.95277777778,31692.56585345137,2,28,246.22638261054163,252.7978391773652,0,0,0.0
MAY_HISTORICAL,H3,AGGREGATED_H1,6,18,20,3,0.967741935483871,0.06774193548387097,0.11819866874049077,4.466503157819968,,0.9666666666666667,0.1377168327992841,31,31,4086.831944444444,18253.847785340633,0,30,52.71879183756009,61.42425391282272,0,0,0.0
MAY_HISTORICAL,H3,AGGREGATED_H1,7,21,23,3,0.9032258064516129,0.003225806451612856,0.3232473873862297,3.2762491295790803,,0.896551724137931,0.3667104281350431,31,31,11295.125277777779,37005.64435980612,0,29,144.1743118534131,163.55963169059973,0,0,0.0
MAY_HISTORICAL,H6,AGGREGATED_H1,0,0,5,6,0.8709677419354839,0.029032258064516148,1.511094696580811,1.386167798168252,0.42857142857142855,0.8709677419354839,1.686203852015062,31,31,128935.19944444456,178725.82152029008,7,31,1347.9523518287308,1504.1561942672172,0,0,0.0
MAY_HISTORICAL,H6,AGGREGATED_H1,1,6,11,6,0.7741935483870968,0.12580645161290327,3.1032444983411973,0.9914636114649367,0.3,0.7741935483870968,2.6140364427471057,31,31,164990.75416666674,163582.32898440695,10,31,2768.2088550132657,2331.8171777982493,0,0,0.0
MAY_HISTORICAL,H6,AGGREGATED_H1,2,12,17,6,0.8387096774193549,0.06129032258064515,0.6377015038685693,2.304692337278714,0.0,0.8333333333333334,0.6714933334637306,31,31,42280.55555555553,97443.67240477577,4,30,568.8533245794413,598.9968862493087,0,0,0.0
MAY_HISTORICAL,H6,AGGREGATED_H1,3,18,23,6,0.9354838709677419,0.03548387096774186,0.1781995608615474,3.5924877014554224,,0.9354838709677419,0.2415757607810159,31,31,15381.957222222221,55259.492145146745,0,31,158.96059836732013,215.49451243949287,0,0,0.0
MAY_HISTORICAL,CUM,AGGREGATED_H1,0,0,0,1,0.9354838709677419,0.03548387096774186,0.6518380052825665,4.647497615476756,0.0,0.9285714285714286,0.6167776263384054,31,31,6095.723888888879,28329.862238215763,2,28,96.91060110485006,91.69807533785429,0,0,0.0
MAY_HISTORICAL,CUM,AGGREGATED_H1,1,0,1,2,0.9032258064516129,0.003225806451612856,0.9124698638298102,2.370490674048396,0.4,0.9032258064516129,1.0849431946914405,31,31,24578.1136111111,58262.18910084082,5,31,271.3189543327554,322.60315081378354,0,0,0.0
MAY_HISTORICAL,CUM,AGGREGATED_H1,2,0,2,3,0.9032258064516129,0.003225806451612856,0.711832188020541,2.2726732473886995,0.0,0.9032258064516129,0.9394446900216372,31,31,39208.114444444436,89107.23277844331,1,31,317.4903181517341,419.00970276483184,0,0,0.0
MAY_HISTORICAL,CUM,AGGREGATED_H1,3,0,3,4,0.8387096774193549,0.06129032258064515,2.3390622738459927,1.2146492859718334,0.0,0.8387096774193549,2.142089949690617,31,31,101212.96527777787,122938.25600574484,3,31,1391.0200334626302,1273.8823018163016,0,0,0.0
MAY_HISTORICAL,CUM,AGGREGATED_H1,4,0,4,5,0.8387096774193549,0.06129032258064515,1.751795744694173,1.3218804185485222,0.0,0.8387096774193549,1.83456496335633,31,31,113867.51555555566,150519.2391216582,3,31,1302.2221568504422,1363.7498268276725,0,0,0.0
MAY_HISTORICAL,CUM,AGGREGATED_H1,5,0,5,6,0.8709677419354839,0.029032258064516148,1.511094696580811,1.386167798168252,0.0,0.8709677419354839,1.686203852015062,31,31,128935.19944444456,178725.82152029008,4,31,1347.9523518287308,1504.1561942672172,0,0,0.0
MAY_HISTORICAL,CUM,AGGREGATED_H1,6,0,6,7,0.8387096774193549,0.06129032258064515,1.5581734071482032,1.3280342466011916,0.0,0.8387096774193549,1.7526067888241499,31,31,155603.6422222223,206646.96576699032,4,31,1621.6063531430027,1823.9550811744032,0,0,0.0
