count,total,mean,median,max,top1,top3,top1_share,top3_share,day,slot,hour_AEST,weekday,train,training_tail_exceedances,classification,job_count_percentile,max_severity_percentile,total_severity_percentile,R3_CMABF_Q90,R3_CMABF_miss
7,664.1408333333333,94.8772619047619,2.546666666666667,576.0166666666667,576.0166666666667,659.87,0.8673110246446224,0.9935693860112502,2024-06-21,12,6.0,4,True,4,SEVERITY_DRIVEN,68.27594810379242,99.45147679324894,97.95409181636727,5020.660947265624,False
15,1498.2419444444442,99.88279629629629,0.006388888888888889,768.08,768.08,1459.6461111111112,0.5126541830230283,0.9742392518935621,2024-06-21,14,7.0,4,True,6,SEVERITY_DRIVEN,75.39920159680639,99.62025316455696,99.05189620758483,5020.6008428955065,False
8,1054.7566666666667,131.84458333333333,0.07625,1049.1555555555556,1049.1555555555556,1054.5180555555555,0.9946896651255003,0.9997737761526881,2024-06-21,18,9.0,4,True,2,SEVERITY_DRIVEN,69.61077844311377,99.68354430379746,98.55289421157684,5020.267529907225,False
183,3224.782222222222,17.621760777170614,0.058888888888888886,96.0188888888889,96.0188888888889,192.01555555555558,0.02977530954717356,0.059543728017464756,2024-06-21,30,15.0,4,True,86,UNRESOLVED,91.42964071856288,92.13080168776371,99.67564870259481,5020.254666748046,False
61,1838.843333333333,30.14497267759563,33.227777777777774,192.02444444444444,192.02444444444444,431.6255555555556,0.10442675619154312,0.23472666090217348,2024-06-22,4,2.0,5,True,43,SEVERITY_DRIVEN,82.87175648702595,97.0464135021097,99.27644710578842,5020.490064086913,False
159,3904.313333333334,24.555429769392035,33.086666666666666,49.276666666666664,49.276666666666664,143.59333333333333,0.012621084031848534,0.03677812743854232,2024-06-22,31,15.5,5,True,107,UNRESOLVED,89.93263473053892,87.0675105485232,99.750499001996,5017.022031249999,False
8,961.1566666666666,120.14458333333333,192.00333333333333,192.02666666666667,192.02666666666667,576.0633333333333,0.19978706211613093,0.5993438461298366,2024-06-23,6,3.0,6,True,5,SEVERITY_DRIVEN,69.61077844311377,97.13080168776371,98.47804391217565,5020.622632446288,False
4,1467.11,366.7775,168.63333333333333,1129.58,1129.58,1466.8466666666666,0.7699354513294845,0.9998205088007489,2024-06-24,6,3.0,0,True,2,SEVERITY_DRIVEN,62.08832335329341,99.72573839662448,99.01447105788424,5020.066480102538,False
26,809.025,31.116346153846152,38.574444444444445,47.48888888888889,47.48888888888889,139.88666666666666,0.058698913987687514,0.17290771813808803,2024-06-25,8,4.0,1,True,20,UNRESOLVED,78.36826347305389,84.68354430379746,98.27844311377245,5019.845853271483,False
64,2081.8916666666664,32.52955729166667,38.906666666666666,96.02444444444444,96.02444444444444,191.74,0.046123650899755966,0.0920989324612632,2024-06-25,11,5.5,1,True,54,UNRESOLVED,83.34580838323353,92.25738396624473,99.41367265469061,5019.992307128905,False
6,596.5224999999999,99.42041666666665,0.1702777777777778,594.18,594.18,596.4055555555555,0.9960730735219544,0.9998039563563077,2024-06-25,16,8.0,1,True,1,SEVERITY_DRIVEN,66.56686626746507,99.47257383966245,97.72954091816368,5020.049420776366,False
78,2486.3633333333332,31.87645299145299,34.022222222222226,47.525555555555556,47.525555555555556,139.97777777777776,0.019114485368411788,0.0562981990207027,2024-06-25,29,14.5,1,True,71,UNRESOLVED,84.58083832335329,84.72573839662448,99.48852295409182,5019.474851074217,False
3,1197.0169444444446,399.00564814814817,0.49583333333333335,1196.48,1196.48,1197.0169444444446,0.9995514312082744,1.0,2024-06-26,16,8.0,2,True,1,SEVERITY_DRIVEN,58.919660678642714,99.74683544303798,98.75249500998004,5018.9333624267565,False
20,1538.166666666667,76.90833333333333,0.23444444444444446,192.0311111111111,192.0311111111111,576.0866666666666,0.1248441506844367,0.374528117889262,2024-06-26,29,14.5,2,True,8,SEVERITY_DRIVEN,76.82135728542914,97.44725738396625,99.08932135728543,5019.651990356444,False
13,489.3313888888889,37.640876068376066,0.6922222222222222,192.01,192.01,460.01666666666665,0.39239256740915746,0.9400922914657358,2024-06-27,5,2.5,3,True,6,SEVERITY_DRIVEN,74.27644710578842,96.30801687763713,97.2554890219561,5019.913052978514,False
13,639.0116666666665,49.15474358974359,79.77777777777777,79.77777777777777,79.77777777777777,239.33333333333331,0.12484557315507196,0.3745367194652159,2024-06-27,9,4.5,3,True,8,UNRESOLVED,74.27644710578842,90.31645569620254,97.86676646706587,5020.270154418944,False
1,505.9377777777778,505.9377777777778,505.9377777777778,505.9377777777778,505.9377777777778,505.9377777777778,1.0,1.0,2024-06-27,15,7.5,3,True,1,SEVERITY_DRIVEN,49.650698602794414,99.43037974683544,97.36776447105788,5018.822232666014,False
10,1567.5355555555557,156.75355555555558,192.02,192.02,192.02,576.0600000000001,0.12249801882927341,0.36749405648782024,2024-06-28,1,0.5,4,True,9,SEVERITY_DRIVEN,71.9560878243513,96.79324894514768,99.12674650698602,5020.2883428955065,False
9,442.44999999999993,49.16111111111111,10.068888888888889,249.12,249.12,371.32222222222225,0.5630466719403323,0.8392410944111703,2024-06-28,5,2.5,4,True,5,SEVERITY_DRIVEN,70.65868263473054,98.71308016877637,97.06836327345309,5020.6635870361315,False
15,1546.657777777778,103.11051851851852,6.974444444444444,763.0577777777778,763.0577777777778,1313.6433333333334,0.4933591572365358,0.8493432433519733,2024-06-28,6,3.0,4,True,8,SEVERITY_DRIVEN,75.39920159680639,99.59915611814345,99.11427145708583,5021.558576049803,False
6,1408.3047222222222,234.71745370370374,2.37625,1123.4666666666667,1123.4666666666667,1408.2675000000002,0.7977440172847694,0.9999735694827727,2024-06-28,21,10.5,4,True,3,SEVERITY_DRIVEN,66.56686626746507,99.70464135021098,98.92714570858283,5020.428113403319,False
9,743.7266666666666,82.63629629629628,0.03666666666666667,743.4488888888889,743.4488888888889,743.53,0.9996265055561034,0.9997355659337213,2024-06-28,30,15.0,4,True,1,SEVERITY_DRIVEN,70.65868263473054,99.55696202531645,98.11626746506985,5018.212583007811,False
3,576.0244444444445,192.00814814814817,192.01,192.01444444444445,192.01444444444445,576.0244444444445,0.33334426393941613,1.0,2024-06-28,36,18.0,4,True,3,SEVERITY_DRIVEN,58.919660678642714,96.47679324894514,97.61726546906188,5019.741666259764,False
9,1227.8166666666668,136.42407407407407,153.38666666666666,153.41222222222223,153.41222222222223,460.19666666666666,0.12494717361893513,0.3748089427031722,2024-06-30,26,13.0,6,True,8,SEVERITY_DRIVEN,70.65868263473054,95.10548523206751,98.77744510978044,5020.255444946288,False
8,1222.398888888889,152.7998611111111,152.79888888888888,152.8111111111111,152.8111111111111,458.42777777777775,0.12500920321517162,0.3750230648478992,2024-06-30,27,13.5,6,True,8,SEVERITY_DRIVEN,69.61077844311377,95.084388185654,98.76497005988024,5020.20234436035,False
9,1568.148888888889,174.23876543209877,192.01666666666668,192.01666666666668,192.01666666666668,576.0500000000001,0.12244798183845923,0.3673439455153777,2024-07-01,12,6.0,0,True,9,SEVERITY_DRIVEN,70.65868263473054,96.56118143459915,99.13922155688623,5020.424832763671,False
4,464.84,116.21,0.40555555555555556,464.0,464.0,464.81111111111113,0.9981929265983995,0.9999378519729609,2024-07-02,37,18.5,1,True,1,SEVERITY_DRIVEN,62.08832335329341,99.36708860759494,97.1556886227545,5019.1713995361315,False
6,580.1530555555555,96.69217592592592,97.50347222222221,192.02666666666667,192.02666666666667,576.0566666666666,0.33099311436493534,0.9929391238231673,2024-07-03,1,0.5,2,True,4,SEVERITY_DRIVEN,66.56686626746507,97.13080168776371,97.65469061876247,5019.666333618163,False
10,1537.2233333333334,153.72233333333332,192.01222222222222,192.03222222222223,192.03222222222223,576.078888888889,0.12492148541995994,0.3747528913965368,2024-07-03,19,9.5,2,True,8,SEVERITY_DRIVEN,71.9560878243513,97.55274261603375,99.07684630738522,5019.847165527342,False
25,3113.0219444444424,124.52087777777778,192.00222222222223,192.02444444444444,192.02444444444444,576.0733333333333,0.06168425660703577,0.1850527698211073,2024-07-04,5,2.5,3,True,18,SEVERITY_DRIVEN,78.0688622754491,97.0464135021097,99.63822355289422,5020.507245483397,False
33,3985.9502777777775,120.78637205387206,168.3177777777778,192.03222222222223,192.03222222222223,576.09,0.04817727488795542,0.14453015212251422,2024-07-09,1,0.5,1,True,24,SEVERITY_DRIVEN,79.67814371257485,97.55274261603375,99.77544910179641,5019.412518920897,False
10,1540.3080555555555,154.03080555555556,192.00222222222223,192.00222222222223,192.00222222222223,576.0066666666667,0.12465183281338564,0.3739554984401569,2024-07-09,3,1.5,1,True,9,SEVERITY_DRIVEN,71.9560878243513,95.9915611814346,99.10179640718563,5019.764249267577,False
15,2517.4475,167.82983333333334,192.01111111111112,192.0311111111111,192.0311111111111,576.0755555555555,0.07628008572616156,0.22883319535186156,2024-07-11,0,0.0,3,True,15,SEVERITY_DRIVEN,75.39920159680639,97.44725738396625,99.51347305389221,5020.5016607666,False
21,1683.3844444444444,80.16116402116401,20.988888888888887,192.0222222222222,192.0222222222222,576.0666666666666,0.1140691437751725,0.3422074313255175,2024-07-11,1,0.5,3,True,21,SEVERITY_DRIVEN,77.09580838323353,96.94092827004219,99.22654690618762,5019.818082275389,False
18,504.57361111111106,28.031867283950618,25.724444444444444,85.10222222222222,85.10222222222222,192.94333333333333,0.16866165877129483,0.38238887069115013,2024-07-12,7,3.5,4,True,14,UNRESOLVED,76.33483033932136,90.80168776371308,97.34281437125749,5020.342862548827,False
41,587.3419444444442,14.325413279132793,0.09444444444444444,192.0311111111111,192.0311111111111,576.0522222222222,0.32694942516450065,0.9807782803033066,2024-07-12,18,9.0,4,True,5,SEVERITY_DRIVEN,80.78842315369262,97.44725738396625,97.66716566866268,5022.090314331053,False
48,2550.2380555555546,53.12995949074074,20.99222222222222,178.85333333333332,178.85333333333332,536.5533333333333,0.07013201490884785,0.21039343059150148,2024-07-13,12,6.0,5,True,42,SEVERITY_DRIVEN,81.4121756487026,95.59071729957806,99.55089820359281,5020.80976623535,False
21,522.5122222222224,24.881534391534395,31.080277777777777,47.99916666666667,47.99916666666667,131.51777777777778,0.0918622849864224,0.2517027778191259,2024-07-13,15,7.5,5,True,20,UNRESOLVED,77.09580838323353,84.85232067510549,97.43013972055888,5020.871396484374,False
63,1395.1124999999997,22.144642857142856,0.1736111111111111,48.00833333333333,48.00833333333333,144.02416666666667,0.034411800720969346,0.10323480483951417,2024-07-13,16,8.0,5,True,31,UNRESOLVED,83.05888223552894,86.07594936708861,98.91467065868264,5020.696362915038,False
60,1377.7552777777773,22.962587962962964,0.4502777777777778,48.00861111111111,48.00861111111111,144.02388888888888,0.034845528727384466,0.10453517486878317,2024-07-13,32,16.0,5,True,29,UNRESOLVED,82.78443113772455,86.13924050632912,98.88972055888223,5019.061734619139,False
1235,2530.5022222222206,2.048989653621233,1.7155555555555555,48.00694444444444,48.00694444444444,138.80555555555554,0.018971310921152246,0.054852967263415466,2024-07-14,17,8.5,6,True,17,COUNT_DRIVEN,99.9126746506986,85.78059071729957,99.52594810379242,5020.668027343749,False
19,574.4083333333334,30.232017543859648,0.35583333333333333,83.78666666666666,83.78666666666666,249.4311111111111,0.14586603606609697,0.4342400634469284,2024-07-14,34,17.0,6,True,7,UNRESOLVED,76.63423153692615,90.67510548523207,97.60479041916167,5020.045331420897,False
15,1281.6955555555553,85.44637037037037,92.68111111111111,92.77,92.77,278.26,0.07238068322690604,0.21710303885651475,2024-07-15,16,8.0,0,True,15,UNRESOLVED,75.39920159680639,91.58227848101266,98.81487025948104,5020.350491943358,False
518,1987.5472222222127,3.8369637494637496,0.005555555555555556,172.00666666666666,172.00666666666666,515.9466666666667,0.0865421785925426,0.25958963937963864,2024-07-16,15,7.5,1,True,29,MIXED,99.40119760479043,95.48523206751055,99.36377245508982,5020.371381225585,False
1326,5749.801111111106,4.336199932964639,3.852222222222222,19.23111111111111,19.23111111111111,50.84,0.0033446567523784908,0.008842044971217369,2024-07-16,16,8.0,1,True,1274,COUNT_DRIVEN,99.9625748502994,75.23206751054852,99.8502994011976,5020.326795043944,True
147,2113.0769444444445,14.374673091458806,0.21166666666666667,48.00611111111111,48.00611111111111,125.16722222222222,0.02271858165758017,0.05923457853785363,2024-07-16,20,10.0,1,True,64,UNRESOLVED,89.40868263473054,85.59071729957806,99.43862275449102,5019.853604736327,False
10,615.8755555555556,61.58755555555556,0.9877777777777779,192.0088888888889,192.0088888888889,492.61111111111114,0.31176572467742397,0.7998549490517565,2024-07-18,4,2.0,3,True,4,SEVERITY_DRIVEN,71.9560878243513,96.26582278481013,97.80439121756487,5019.40336364746,False
48,688.2838888888888,14.339247685185185,0.03888888888888889,101.00666666666666,101.00666666666666,303.00444444444446,0.14675146156584293,0.44023178420403086,2024-07-18,15,7.5,3,True,10,UNRESOLVED,81.4121756487026,93.10126582278481,98.02894211576846,5020.922681274413,False
37,513.8077777777777,13.886696696696697,13.091111111111111,42.123333333333335,42.123333333333335,78.00222222222223,0.08198266969705491,0.1518120697969626,2024-07-18,36,18.0,3,True,37,UNRESOLVED,80.20209580838323,83.35443037974683,97.41766467065868,5019.650876464842,False
60,773.8033333333332,12.896722222222222,12.02,33.82666666666667,33.82666666666667,81.52333333333334,0.043714811256951605,0.10535407360181961,2024-07-18,42,21.0,3,True,60,UNRESOLVED,82.78443113772455,81.24472573839662,98.19111776447106,5019.610974731444,False
138,716.0544444444446,5.188800322061192,2.4527777777777775,192.0011111111111,192.0011111111111,399.5733333333333,0.2681375873032621,0.5580208829558273,2024-07-19,17,8.5,4,True,13,SEVERITY_DRIVEN,88.80988023952096,95.92827004219409,98.06636726546907,5020.732343139647,False
3,534.3255555555555,178.1085185185185,192.00444444444443,192.00444444444443,192.00444444444443,534.3255555555555,0.35933981155891226,1.0,2024-07-19,46,23.0,4,True,3,SEVERITY_DRIVEN,58.919660678642714,96.09704641350211,97.50499001996008,5019.915006103514,False
1277,2047.528333333323,1.6033894544505352,1.3844444444444444,91.79833333333333,91.79833333333333,185.38944444444445,0.044833730424569035,0.0905430422750904,2024-07-20,32,16.0,5,True,2,COUNT_DRIVEN,99.92514970059881,91.45569620253164,99.38872255489022,5019.313794555663,False
8,445.50750000000005,55.6884375,6.100555555555555,192.02333333333334,192.02333333333334,432.03833333333336,0.43102155032930606,0.9697666893000304,2024-07-22,22,11.0,0,True,5,SEVERITY_DRIVEN,69.61077844311377,96.9620253164557,97.1057884231537,5020.254193725585,False
5,769.5152777777778,153.90305555555557,192.0222222222222,384.03333333333336,384.03333333333336,768.0811111111111,0.49905875090921237,0.9981362726536005,2024-07-23,14,7.0,1,True,3,SEVERITY_DRIVEN,64.35878243512974,99.17721518987342,98.17864271457086,5020.224255981444,False
14,523.8891666666667,37.420654761904764,4.6722222222222225,192.01777777777778,192.01777777777778,459.34027777777777,0.36652366568204364,0.8767890366972233,2024-07-25,2,1.0,3,True,13,SEVERITY_DRIVEN,74.92514970059881,96.60337552742617,97.44261477045909,5019.902097167967,False
39,464.2433333333334,11.903675213675214,8.36111111111111,83.07222222222222,83.07222222222222,161.57,0.17894112043731852,0.34802869184982005,2024-07-25,18,9.0,3,True,34,UNRESOLVED,80.46407185628742,90.63291139240506,97.1432135728543,5020.302884521483,False
38,939.7030555555555,24.729027777777777,16.1075,91.45833333333333,91.45833333333333,254.7311111111111,0.09732684467995358,0.2710761762507128,2024-07-26,10,5.0,4,True,27,UNRESOLVED,80.37674650698602,91.37130801687763,98.46556886227545,5020.56742614746,False
56,1251.2352777777776,22.343487103174603,0.3298611111111111,48.00861111111111,48.00861111111111,144.02388888888888,0.03836897181829423,0.11510536143504409,2024-07-26,15,7.5,4,True,27,UNRESOLVED,82.31037924151697,86.13924050632912,98.80239520958084,5020.637769165038,False
39,1580.9327777777773,40.53673789173789,33.42166666666667,86.50166666666667,86.50166666666667,235.81388888888887,0.05471558808987241,0.14916123708963663,2024-07-26,21,10.5,4,True,39,UNRESOLVED,80.46407185628742,90.88607594936708,99.17664670658682,5020.786374511717,False
12,602.066111111111,50.17217592592593,49.045833333333334,87.74777777777778,87.74777777777778,221.0261111111111,0.1457444226778344,0.3671126924968558,2024-07-26,24,12.0,4,True,12,UNRESOLVED,73.75249500998004,91.0126582278481,97.79191616766467,5020.340177001952,False
17,907.1122222222222,53.359542483660135,56.906666666666666,91.46555555555555,91.46555555555555,260.06388888888887,0.10083157663942108,0.28669428381395906,2024-07-26,30,15.0,4,True,16,UNRESOLVED,76.04790419161677,91.39240506329114,98.41566866267465,5020.319287719725,False
66,1588.7913888888888,24.0725968013468,24.09263888888889,48.007777777777775,48.007777777777775,144.0225,0.03021653951142806,0.09064909402657402,2024-07-26,33,16.5,4,True,33,UNRESOLVED,83.52045908183632,85.9493670886076,99.20159680638723,5019.903287353514,False
34,1307.1583333333333,38.44583333333333,39.00680555555556,89.88666666666667,89.88666666666667,259.13666666666666,0.0687649417629846,0.19824428308225858,2024-07-27,14,7.0,5,True,23,UNRESOLVED,79.80289421157684,91.22362869198312,98.82734530938124,5020.708478393553,False
