day,case,slot,da_authorized_nodeh,actual_available_nodeh,executed_original_rack_nodeh,executed_same_site_recourse_nodeh,executed_cross_site_recourse_nodeh,source_unavailable_nodeh,true_rack_capacity_limit_nodeh,grid_safety_blocked_nodeh,other_explicit_nodeh,terminal_backlog_nodeh,executed_total_nodeh,authorization_identity_error_nodeh
2025-04-04,B1,37,1.1523825523673188,0.9065544182760665,0.0,0.0,0.9065544182760663,0.24582813409125226,0.0,0.0,0.0,90.90881867506376,0.9065544182760663,2.220446049250313e-16
2025-04-04,B1,38,0.662517486392599,0.662517486392599,0.17970392316203784,0.11935506560200679,0.3634584976285544,0.0,0.0,2.220446049250313e-16,0.0,90.24630118867115,0.6625174863925991,-3.3306690738754696e-16
2025-04-04,B1,39,3.7050811455019526,3.5447169652550405,0.6698864764857887,0.3777123704582719,0.7010993472862638,0.160364180246912,0.9452725208105965,0.8507462502141196,0.0,88.49760299444083,1.7486981942303244,0.0
2025-04-04,B1,40,4.219615609280639,3.635781547953216,0.8425179901342225,0.4316886469670716,0.8543837710477011,0.5838340613274235,1.1766148812865511,0.3305762585176706,0.0,86.36901258629183,2.1285904081489955,-1.7763568394002505e-15
2025-04-04,B1,41,0.3389040347123,0.3389040347123,0.08555262788198281,0.15505832717419737,0.09829307965611983,0.0,0.0,0.0,0.0,86.03010855157953,0.3389040347123,0.0
2025-04-04,B1,42,2.6293219442130273,2.5871415190650318,0.10913716502532247,0.0,0.054570120079846116,0.04218042514799558,4.440892098500626e-16,2.423434233959863,0.0,85.86640126647437,0.16370728510516858,0.0
2025-04-04,B1,43,0.0640309584064497,0.0640309584064497,0.0,0.0,0.06403095840644989,0.0,0.0,0.0,0.0,85.80237030806792,0.06403095840644989,-1.8041124150158794e-16
2025-04-04,B1,44,2.0670935310887346,1.5331552700845572,0.006086381876479047,0.0,0.01850890986088436,0.5339382610041774,0.0,1.508559978347194,0.0,85.77777501633055,0.024595291737363408,0.0
2025-04-04,B1,45,2.6795754863231895,2.4115962528829593,0.0,0.0,0.0,0.2679792334402302,0.0,2.41159625288296,0.0,85.77777501633055,0.0,-8.881784197001252e-16
2025-04-04,B1,46,1.9469252525709073,1.4973097042197883,0.28912849737558255,0.30641886268418017,0.6883475608472869,0.44961554835111905,0.0,0.21341478331273867,0.0,84.4938800954235,1.2838949209070496,0.0
